@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_VAR_on_ACC_X numeric
@attribute F3_PeakToPeak_on_ACC_X numeric
@attribute F4_MIN_on_ACC_X numeric
@attribute F5_MAX_on_ACC_X numeric
@attribute F6_MEAN_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Y numeric
@attribute F8_PeakToPeak_on_ACC_Y numeric
@attribute F9_MIN_on_ACC_Y numeric
@attribute F10_MAX_on_ACC_Y numeric
@attribute F11_MEAN_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_Z numeric
@attribute F13_PeakToPeak_on_ACC_Z numeric
@attribute F14_MIN_on_ACC_Z numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MEAN_on_GY_X numeric
@attribute F17_VAR_on_GY_X numeric
@attribute F18_PeakToPeak_on_GY_X numeric
@attribute F19_MIN_on_GY_X numeric
@attribute F20_MAX_on_GY_X numeric
@attribute F21_MEAN_on_GY_Y numeric
@attribute F22_VAR_on_GY_Y numeric
@attribute F23_PeakToPeak_on_GY_Y numeric
@attribute F24_MIN_on_GY_Y numeric
@attribute F25_MAX_on_GY_Y numeric
@attribute F26_MEAN_on_GY_Z numeric
@attribute F27_VAR_on_GY_Z numeric
@attribute F28_PeakToPeak_on_GY_Z numeric
@attribute F29_MIN_on_GY_Z numeric
@attribute F30_MAX_on_GY_Z numeric
@attribute class {Forward_Backward, Idle, Lateral, Up_Down}

@data
0.024826, 6.53267e-05, 0.0385437, 0.00378036, 0.0423279, 0.0101852, 7.7486e-05, 0.0378723, -0.00847626, 0.0293884, 1.01758, 0, 0.0830078, 0.973633, 1.05664, 0.000518322, 0.00172806, 0.194092, -0.109558, 0.0844727, 0.0120697, 0.000962734, 0.18335, -0.0788574, 0.104492, -0.00192738, 0.000284433, 0.0945435, -0.0480957, 0.0464172, Idle
0.0240631, 3.19481e-05, 0.0242767, 0.0107956, 0.0350647, 0.0256195, 0.000109673, 0.0378113, 0.00524521, 0.0430603, 1.01953, 0, 0.0517578, 0.991211, 1.04297, 0.00119114, 0.00107574, 0.150635, -0.0634766, 0.0870972, 0.00932312, 0.000449181, 0.0979614, -0.0357971, 0.0621338, -0.00690079, 0.000288248, 0.083252, -0.0403137, 0.0429077, Idle
-0.00483322, 0.00151157, 0.173462, -0.140747, 0.0326843, 0.0310211, 5.43594e-05, 0.0319824, 0.0181732, 0.0501404, 1.01758, 0, 0.0615234, 0.979492, 1.04102, -0.00844574, 0.00383949, 0.550781, -0.340332, 0.210449, 0.072937, 0.0230103, 1.00293, -0.0508423, 0.95166, -0.00341225, 0.00043273, 0.0999756, -0.039093, 0.0608521, Idle
-0.0458069, 0.00410843, 0.284912, -0.169067, 0.115662, -0.00650406, 0.0028038, 0.203125, -0.0877075, 0.115356, 1.01172, 0, 0.110352, 0.954102, 1.06445, -0.0343933, 0.0520935, 1.00586, -0.41748, 0.587891, -0.0627441, 0.0936279, 1.82227, -1.45898, 0.363037, -0.0174255, 0.00276756, 0.330078, -0.197266, 0.13269, Idle
0.00596619, 0.000862122, 0.0958862, -0.0405579, 0.0552979, 0.0140839, 0.000891685, 0.150757, -0.0621338, 0.088623, 1.0166, 0, 0.090332, 0.970215, 1.06055, 0.0229187, 0.0535583, 1.13086, -0.618164, 0.512207, 0.0423584, 0.0278168, 1.17383, -0.828613, 0.344482, -0.00525284, 0.00264359, 0.261719, -0.109497, 0.1521, Idle
-0.0667725, 0.00559616, 0.224854, -0.177734, 0.0470886, 0.0235748, 0.000226498, 0.0712891, -0.0115891, 0.0596924, 1.01172, 0.000976563, 0.113281, 0.967773, 1.08105, -0.00269127, 0.00585938, 0.411133, -0.244263, 0.16687, -0.0202026, 0.0513, 1.3418, -0.402832, 0.938477, 0.00605011, 0.00230789, 0.268555, -0.0631104, 0.205322, Idle
-0.0251617, 0.00126171, 0.129639, -0.102173, 0.0274353, 0.0359192, 0.00133228, 0.13501, -0.0233002, 0.111633, 1.01855, 0, 0.0493164, 0.995605, 1.04492, 0.0112915, 0.0244293, 0.653809, -0.244385, 0.40918, 0.0162659, 0.0545654, 1.09375, -0.379639, 0.713379, -0.0117569, 0.00148487, 0.230957, -0.129517, 0.101379, Idle
-0.00395203, 0.000581264, 0.0756836, -0.0375671, 0.0381165, 0.00252724, 0.000705242, 0.103333, -0.0500793, 0.0532227, 1.01855, 0, 0.0595703, 0.992188, 1.05176, -0.0179901, 0.0186768, 0.663574, -0.351807, 0.311523, 0.0220184, 0.0103683, 0.577637, -0.200928, 0.376465, -0.00232506, 0.00082016, 0.140015, -0.0574951, 0.0824585, Idle
-0.0474548, 0.000850677, 0.110229, -0.103271, 0.00695038, 0.00111294, 0.000282288, 0.0722656, -0.0393982, 0.0328674, 1.0166, 0.000976563, 0.0708008, 0.980957, 1.05176, -0.00337791, 0.0043335, 0.319336, -0.134155, 0.185059, 0.025528, 0.0342407, 1.04297, -0.398193, 0.644531, -0.00391388, 0.00236702, 0.234497, -0.10144, 0.133057, Idle
-0.093689, 0.000198364, 0.074646, -0.123718, -0.0491028, 0.00952911, 0.000394106, 0.12323, -0.0698242, 0.0534058, 1.01465, 0, 0.0957031, 0.963867, 1.05957, -0.00605392, 0.0118713, 0.544434, -0.268066, 0.276367, 0.0161591, 0.00738144, 0.532715, -0.223633, 0.309082, -0.0019989, 0.00434113, 0.388184, -0.163696, 0.224487, Idle
-0.0709839, 0.000328064, 0.0828247, -0.120056, -0.037262, -0.0169067, 0.00251007, 0.19458, -0.108398, 0.0861206, 1.0166, 0.00195313, 0.137695, 0.943359, 1.08105, 0.00239563, 0.029541, 0.826172, -0.407959, 0.417969, 0.0215454, 0.0359192, 1.21875, -0.749023, 0.468994, -0.0163422, 0.00450516, 0.297363, -0.180664, 0.116516, Idle
-0.0822754, 0.000991821, 0.0963745, -0.119141, -0.0227509, 0.0152969, 0.000653744, 0.120728, -0.0577393, 0.0629883, 1.01172, 0, 0.0537109, 0.978516, 1.03223, -0.0322876, 0.00785828, 0.382813, -0.23938, 0.143311, -0.0166626, 0.0435486, 1.1123, -0.737305, 0.374756, 0.00737381, 0.00336075, 0.270752, -0.0947876, 0.175903, Idle
0.135742, 0.00331116, 0.202759, -0.0151215, 0.187622, -0.0150757, 0.000276327, 0.0731812, -0.0668335, 0.00634384, 1.00781, 0, 0.0454102, 0.983887, 1.0293, 0.00914001, 0.00300789, 0.335205, -0.110413, 0.224609, -0.0502625, 0.0248108, 0.657227, -0.52832, 0.128784, -0.00717926, 0.000640392, 0.117554, -0.0789795, 0.0385437, Idle
-0.093811, 0.0143433, 0.351563, -0.212769, 0.138672, 4.5836e-05, 7.689e-05, 0.0395813, -0.0185394, 0.0210419, 1.00684, 0, 0.0532227, 0.98291, 1.03613, -0.00456619, 0.00122833, 0.161743, -0.0733032, 0.0883789, 0.143921, 0.0175018, 0.519531, -0.0895996, 0.429932, 0.000461102, 0.000686646, 0.139648, -0.0490723, 0.0905762, Idle
-0.0905151, 0.00384521, 0.218262, -0.215088, 0.00323296, -0.112488, 0.00273132, 0.180054, -0.188232, -0.00823212, 1.00488, 0, 0.0576172, 0.976563, 1.03418, -0.033783, 0.0146332, 0.547363, -0.269775, 0.277344, -0.0650024, 0.00547791, 0.404541, -0.307861, 0.0965576, -0.022522, 0.000627518, 0.120667, -0.0975342, 0.0231323, Idle
-0.0248871, 0.000564098, 0.09375, -0.0839844, 0.009758, 0.0637817, 0.00267792, 0.217651, -0.0807495, 0.136841, 1.01367, 0.000976563, 0.059082, 0.983887, 1.04297, 0.0301208, 0.0260315, 0.692871, -0.254639, 0.437988, 0.0270386, 0.00784302, 0.596191, -0.32251, 0.273682, 0.00453568, 0.000712395, 0.156006, -0.0785522, 0.0773926, Idle
0.0334167, 0.000912666, 0.108521, -0.0469666, 0.0615234, -0.0248566, 0.000193596, 0.0539856, -0.0496521, 0.00432968, 1.01563, 0, 0.0522461, 0.98877, 1.04102, -0.0182648, 0.00244331, 0.214111, -0.103821, 0.110291, -0.0270538, 0.00502777, 0.291504, -0.218506, 0.072998, -0.0112305, 0.000278711, 0.0765991, -0.0519104, 0.0246582, Idle
-0.0298615, 0.00265312, 0.163818, -0.11615, 0.0475769, -0.00458527, 0.00058794, 0.0990601, -0.057373, 0.0416565, 1.0166, 0, 0.0727539, 0.98291, 1.05566, 0.00324249, 0.0124435, 0.669922, -0.297607, 0.37207, 0.0533447, 0.0204163, 0.660156, -0.132324, 0.527832, 0.00306129, 0.00722885, 0.648438, -0.346924, 0.30127, Idle
-0.0327759, 0.000315666, 0.0650024, -0.0686646, -0.00365829, 0.0105133, 0.000197768, 0.0565491, -0.0184174, 0.0381165, 1.01758, 0, 0.0551758, 0.986816, 1.04199, 0.00317955, 0.00331688, 0.226563, -0.088623, 0.137939, -0.00768661, 0.00195122, 0.240967, -0.140381, 0.100525, -0.00485611, 0.00572586, 0.352539, -0.177856, 0.174683, Idle
-0.0282593, 0.000578403, 0.0917969, -0.0776978, 0.0140839, -0.0462341, 0.00227547, 0.157959, -0.13562, 0.0223236, 1.0166, 0, 0.138184, 0.95459, 1.09277, -0.009552, 0.0337524, 0.975098, -0.35791, 0.617188, 0.0123215, 0.0108414, 0.687012, -0.307861, 0.37915, -0.0166931, 0.00389481, 0.314453, -0.191406, 0.122986, Idle
0.00547409, 0.00127888, 0.187988, -0.0486145, 0.139404, -0.038147, 0.000360489, 0.0789795, -0.0712891, 0.0076828, 1.0127, 0.00292969, 0.388672, 0.814453, 1.20313, 0.00772476, 0.0228119, 0.769531, -0.338379, 0.431152, 0.0127792, 0.022644, 0.677246, -0.272461, 0.404785, -0.0300598, 0.0200806, 0.860352, -0.641602, 0.218872, Idle
0.0210876, 2.64645e-05, 0.0300751, 0.0076828, 0.0377502, -0.0246429, 2.47955e-05, 0.0243988, -0.0329285, -0.00853729, 1.01758, 0, 0.0336914, 0.997559, 1.03125, -0.00409698, 0.00108147, 0.143677, -0.072876, 0.0708008, 0.00874329, 0.000767708, 0.199463, -0.081543, 0.11792, -0.00590897, 0.000242114, 0.076355, -0.0369568, 0.0393982, Idle
0.0239868, 0.00082922, 0.19165, -0.0635986, 0.128052, -0.00206375, 0.000525951, 0.0958862, -0.0415955, 0.0542603, 1.0127, 0.00195313, 0.236816, 0.856934, 1.09375, 0.0195465, 0.0128632, 0.467773, -0.186279, 0.281494, 0.0227966, 0.0207672, 0.692383, -0.248169, 0.443848, 0.00754929, 0.00663757, 0.449951, -0.209229, 0.240723, Idle
-0.0147629, 0.000465393, 0.119263, -0.105896, 0.0133514, 0.0307007, 0.000674725, 0.0987549, -0.0117722, 0.0869751, 1.01758, 0, 0.0424805, 0.98584, 1.02832, -0.0213013, 0.0147934, 0.669434, -0.375977, 0.293457, 0.00492096, 0.0138626, 0.82666, -0.411865, 0.414795, -0.0126038, 0.00681686, 0.431641, -0.297363, 0.134277, Idle
0.0218964, 8.9407e-05, 0.065918, -0.0203094, 0.0455627, -0.00572968, 0.000685692, 0.118652, -0.0531616, 0.0654907, 1.01465, 0, 0.35791, 0.700684, 1.05859, 0.00315475, 0.0250702, 0.674805, -0.354736, 0.319824, 0.00777054, 0.00331116, 0.320801, -0.143921, 0.17688, 0.000803471, 0.00229836, 0.204346, -0.104797, 0.0995483, Idle
-0.000583649, 0.000508308, 0.0806274, -0.0384216, 0.0422058, -0.0124435, 0.000186801, 0.0545349, -0.0417786, 0.0127487, 1.01855, 0, 0.0844727, 0.969238, 1.05371, -0.0175629, 0.0166779, 0.663086, -0.405518, 0.257568, 0.0275574, 0.0113449, 0.772461, -0.418701, 0.35376, -0.0204926, 0.00253487, 0.296875, -0.138794, 0.157959, Idle
-0.0138245, 7.9751e-05, 0.0456848, -0.0412903, 0.00439072, -0.00389671, 0.000619888, 0.0992432, -0.0596924, 0.0395203, 1.0166, 0.000976563, 0.0385742, 0.997559, 1.03613, 0.00931549, 0.0157776, 0.508789, -0.296875, 0.21167, 0.00496674, 0.0020256, 0.219482, -0.0943604, 0.125122, -0.000595093, 0.00217438, 0.264648, -0.151611, 0.113037, Idle
-0.0227661, 0.000836849, 0.0978394, -0.0678711, 0.0299377, -0.00399399, 9.46522e-05, 0.0473938, -0.0241547, 0.0232391, 1.01855, 0, 0.0234375, 1.00488, 1.02832, -0.0179749, 0.00293922, 0.265869, -0.168335, 0.0973511, 0.0289154, 0.00370789, 0.339355, -0.161133, 0.178101, -0.000992775, 0.000302076, 0.101563, -0.0502319, 0.0513, Idle
-0.0404663, 6.48499e-05, 0.0367126, -0.0552979, -0.0186005, 0.000763893, 0.000208139, 0.0725098, -0.0308533, 0.0416565, 1.01855, 0, 0.0439453, 0.990234, 1.03418, 0.0127182, 0.00256348, 0.281738, -0.0652466, 0.216431, 0.0023632, 0.000673771, 0.112976, -0.0584717, 0.0545044, -0.00688171, 0.000448465, 0.100159, -0.0528259, 0.0473328, Idle
-0.0328979, 0.000500679, 0.0836182, -0.0828857, 0.000731945, -0.00542831, 0.000401497, 0.0908813, -0.0548096, 0.0360413, 1.0166, 0, 0.0566406, 0.975586, 1.03223, -0.032196, 0.00662994, 0.374023, -0.240967, 0.132935, 0.0304871, 0.00383949, 0.369141, -0.167603, 0.201416, -0.00227547, 0.00121784, 0.173584, -0.115051, 0.0584717, Idle
-0.0461426, 0.000286102, 0.0727539, -0.0835571, -0.0107956, -0.008255, 0.000151038, 0.0565491, -0.0423889, 0.0141449, 1.01758, 0, 0.0595703, 0.992188, 1.05176, 0.0126419, 0.00965118, 0.664063, -0.333008, 0.331055, -0.013588, 0.00274467, 0.294189, -0.236816, 0.0574036, -0.0063591, 0.000446558, 0.0901489, -0.0503845, 0.0397644, Idle
-0.0353394, 0.000301361, 0.0635376, -0.0682373, -0.00469589, -0.00416183, 0.000203133, 0.0614014, -0.026825, 0.0345764, 1.01855, 0, 0.0654297, 0.977539, 1.04297, 0.000769615, 0.0138855, 0.648438, -0.341309, 0.307129, 0.0214996, 0.00380707, 0.2771, -0.142212, 0.134888, -0.00688171, 0.000778198, 0.114624, -0.0596924, 0.0549011, Idle
-0.053009, 5.34058e-05, 0.0301208, -0.0686646, -0.0385437, 0.00551987, 0.00015974, 0.0557861, -0.0284119, 0.0273743, 1.01855, 0, 0.050293, 0.998535, 1.04883, -0.0131912, 0.0165405, 0.602539, -0.34082, 0.261475, 0.0198517, 0.00173092, 0.173828, -0.0701904, 0.103638, -0.00483322, 0.000916481, 0.116516, -0.0609131, 0.0555725, Idle
-0.0587769, 4.3869e-05, 0.033844, -0.0759888, -0.0421448, 0.0149765, 0.000154018, 0.0556946, -0.00829315, 0.0473938, 1.01855, 0, 0.0541992, 0.98877, 1.04297, 0.00408936, 0.00467682, 0.32373, -0.140137, 0.183594, 0.0106583, 0.00177765, 0.261719, -0.098999, 0.162598, -0.00563431, 0.000890255, 0.141846, -0.0451965, 0.0965576, Idle
-0.0512695, 0.000394821, 0.0657349, -0.0731812, -0.00743866, 0.00627518, 0.000224352, 0.0525208, -0.0154266, 0.0370789, 1.01855, 0, 0.0292969, 1.00488, 1.03418, -0.0130157, 0.00198746, 0.268799, -0.123901, 0.144897, -0.0118637, 0.00156975, 0.258545, -0.205078, 0.0532837, -0.00327682, 0.000338078, 0.0941162, -0.0516663, 0.04245, Idle
-0.00808716, 0.000108302, 0.0414124, -0.0279236, 0.0134735, 0.00428772, 0.000178814, 0.0537415, -0.0164032, 0.037323, 1.01855, 0, 0.0263672, 1.00195, 1.02832, 0.00785828, 0.00246811, 0.256104, -0.102539, 0.153442, 0.0117645, 0.00200844, 0.276123, -0.186279, 0.0896606, -0.00579834, 0.000188947, 0.0693359, -0.0440369, 0.0252686, Idle
-0.039856, 0.000163078, 0.0568848, -0.0655518, -0.00865936, 0.010643, 0.000352383, 0.0814209, -0.0284729, 0.052948, 1.0166, 0, 0.0634766, 0.980469, 1.04395, -0.00250435, 0.00741959, 0.457275, -0.210815, 0.24646, 0.0162964, 0.00395584, 0.357666, -0.127197, 0.230347, -0.00628281, 0.000424623, 0.0883789, -0.0527344, 0.0356445, Idle
-0.0229797, 6.96182e-05, 0.0389099, -0.0429382, -0.00402451, 0.00923157, 0.000301123, 0.0804443, -0.0282288, 0.0522156, 1.01758, 0.000976563, 0.0668945, 0.976074, 1.04297, -0.0180206, 0.00894165, 0.546387, -0.347168, 0.199097, 0.00991821, 0.00379181, 0.344727, -0.134155, 0.210571, -0.0163879, 0.00613022, 0.349854, -0.181885, 0.167847, Idle
-0.0227203, 0.000127792, 0.0541077, -0.0474548, 0.0066452, -0.00737762, 0.000719547, 0.105347, -0.0673218, 0.0379944, 1.01758, 0, 0.0576172, 0.991211, 1.04883, -0.0127563, 0.0126038, 0.461914, -0.171387, 0.290527, 0.0152512, 0.00251961, 0.278809, -0.178223, 0.100403, -0.00135803, 0.00406265, 0.265625, -0.124939, 0.140625, Idle
-0.0202332, 9.08375e-05, 0.0422668, -0.0455017, -0.00323296, 0.00946808, 0.000211239, 0.0826416, -0.040863, 0.0417786, 1.01953, 0, 0.0395508, 0.998535, 1.03809, 0.00510406, 0.00506592, 0.33252, -0.114197, 0.218262, -0.0003829, 0.000830173, 0.147461, -0.0670776, 0.0803833, -0.00288391, 0.00135994, 0.242798, -0.153076, 0.0896606, Idle
-0.00788116, 4.01139e-05, 0.0258026, -0.0193939, 0.00640488, -0.00715256, 9.56059e-05, 0.0455017, -0.0285339, 0.0169525, 1.01563, 0.00292969, 0.0341797, 0.998047, 1.03223, -0.00512695, 0.00206184, 0.20105, -0.121155, 0.079895, 0.00648117, 0.000403166, 0.103943, -0.0397034, 0.064209, 0.00602341, 0.00068903, 0.116882, -0.0485535, 0.0682983, Idle
-0.00413132, 6.22869e-05, 0.0405579, -0.0179291, 0.0226288, 0.00290298, 0.000273466, 0.0760498, -0.0353699, 0.0406799, 1.02051, 0, 0.0629883, 0.98877, 1.05176, 0.0115662, 0.00444412, 0.320801, -0.0864258, 0.234375, 0.00827789, 0.00130939, 0.200073, -0.109863, 0.0901489, -0.00113201, 0.00107193, 0.174438, -0.0894775, 0.0849609, Idle
0.00148487, 5.82337e-05, 0.0480652, -0.0270691, 0.0209808, 0.0178528, 0.000796318, 0.101501, -0.030304, 0.071167, 1.01758, 0, 0.0375977, 0.999512, 1.03711, -0.0229034, 0.0153275, 0.588379, -0.379883, 0.208496, 0.0124207, 0.00153732, 0.225464, -0.0983276, 0.127075, -0.00925446, 0.00184441, 0.192261, -0.11853, 0.0736694, Idle
-0.0174408, 9.91821e-05, 0.0414734, -0.0371399, 0.00432968, -0.0091629, 0.000481129, 0.0819702, -0.0418396, 0.0401306, 1.01855, 0, 0.0541992, 0.991699, 1.0459, -0.00411987, 0.00952911, 0.444824, -0.175903, 0.268799, 0.0136414, 0.00346375, 0.476563, -0.14856, 0.327881, -0.003582, 0.00102711, 0.154053, -0.0782471, 0.0757446, Idle
-0.0121078, 2.95639e-05, 0.0279388, -0.0258026, 0.00213432, 0.00316429, 0.000115752, 0.0400696, -0.0159149, 0.0241547, 1.01953, 0, 0.0478516, 0.994141, 1.04199, -0.00363159, 0.00255966, 0.278076, -0.0801392, 0.197754, 0.0103607, 0.000552654, 0.178589, -0.114563, 0.0639648, 0.000430822, 0.000508308, 0.127808, -0.061676, 0.0661011, Idle
-0.0104294, 9.24468e-05, 0.0472717, -0.0263519, 0.0209198, -0.00951385, 0.000168443, 0.0537415, -0.0314026, 0.0223236, 1.01953, 0, 0.103027, 0.94873, 1.05176, -0.00725174, 0.00309372, 0.263184, -0.145142, 0.118042, 0.00957489, 0.00164413, 0.299805, -0.165405, 0.134277, -0.00810242, 0.000663757, 0.143066, -0.0901489, 0.0528259, Idle
0.00199699, 0.000947475, 0.136963, -0.0822754, 0.0546875, -0.00959015, 0.0020256, 0.242798, -0.0961914, 0.146606, 1.0166, 0.000976563, 0.113281, 0.956055, 1.06934, -0.0129242, 0.0225677, 0.789551, -0.307861, 0.481445, 0.0234528, 0.0142441, 0.790527, -0.277832, 0.512695, 0.0016613, 0.0351868, 1.24121, -0.655273, 0.585938, Lateral
-0.0432129, 0.00182533, 0.211792, -0.143188, 0.0686035, -0.0152435, 0.0148926, 0.549805, -0.330811, 0.21875, 1.01758, 0.00390625, 0.232422, 0.894531, 1.12695, 0.00316811, 0.0718994, 1.06641, -0.495605, 0.570313, 0.0150299, 0.056427, 1.69238, -0.722656, 0.969727, 0.0296631, 0.0508728, 1.22363, -0.555176, 0.668457, Lateral
-0.0564575, 0.000427246, 0.111755, -0.110168, 0.00158596, 0.00350952, 0.0127258, 0.561035, -0.265137, 0.295654, 1.02246, 0, 0.19043, 0.966797, 1.15723, -0.029068, 0.0442505, 1.04395, -0.530273, 0.513184, 0.0158081, 0.0210419, 0.976074, -0.592285, 0.383545, -0.00897217, 0.0640869, 1.29883, -0.666016, 0.632813, Lateral
-0.0654297, 0.00122833, 0.208496, -0.205444, 0.00311089, -0.00927734, 0.022583, 0.758789, -0.375, 0.383789, 1.01367, 0, 0.172363, 0.92627, 1.09863, -0.000692368, 0.0359192, 0.946777, -0.517578, 0.429199, 0.046936, 0.0300293, 1.21094, -0.743164, 0.467529, 0.00114536, 0.0283813, 0.802246, -0.345947, 0.456299, Lateral
-0.0716553, 0.00170517, 0.212769, -0.225464, -0.0127487, -0.0137482, 0.0136566, 0.61377, -0.418457, 0.195068, 1.0166, 0.000976563, 0.150879, 0.944824, 1.0957, 0.0389404, 0.0397339, 0.952637, -0.378418, 0.574219, -0.0186768, 0.0206299, 0.797363, -0.542969, 0.25415, -0.0259399, 0.0215912, 0.845703, -0.256104, 0.589355, Lateral
-0.0573425, 0.000286102, 0.100037, -0.11853, -0.0184784, -0.0264282, 0.0103378, 0.494385, -0.281982, 0.21228, 1.01855, 0.00195313, 0.143066, 0.968262, 1.11133, -0.0144882, 0.0141907, 0.666992, -0.299072, 0.367676, 0.00574875, 0.00385475, 0.324463, -0.214844, 0.109558, -0.00723267, 0.0111465, 0.472412, -0.168091, 0.304199, Lateral
-0.0864258, 0.000953674, 0.158325, -0.153198, 0.00512314, 0.00881958, 0.0136032, 0.62207, -0.32373, 0.298096, 1.01563, 0, 0.195313, 0.967773, 1.16309, -0.00460434, 0.0100327, 0.626953, -0.30127, 0.325439, 0.0198212, 0.0156555, 0.651367, -0.264404, 0.386963, 0.0153503, 0.0164642, 0.59375, -0.274414, 0.319092, Lateral
-0.0712891, 0.00143051, 0.27124, -0.178711, 0.0924683, -0.0548401, 0.0100784, 0.463135, -0.265381, 0.197632, 1.01855, 0, 0.191406, 0.946289, 1.1377, -0.0213623, 0.0240326, 0.658691, -0.346436, 0.312012, 0.0157471, 0.019577, 0.740723, -0.380859, 0.359863, -0.0503235, 0.0516968, 1.13477, -0.498291, 0.63623, Lateral
-0.0935059, 0.0011673, 0.24707, -0.279785, -0.0326843, 0.0201721, 0.0155258, 0.574707, -0.261963, 0.312744, 1.01465, 0.00195313, 0.161133, 0.943359, 1.10449, 0.026886, 0.0377197, 1.02051, -0.498535, 0.521484, 0.0041275, 0.02211, 0.783203, -0.513672, 0.269287, -0.00403214, 0.0558777, 1.26758, -0.588379, 0.679199, Lateral
-0.0664063, 0.000473022, 0.0939941, -0.102905, -0.0089035, -0.0519104, 0.0166168, 0.588379, -0.323975, 0.26416, 1.0166, 0.00292969, 0.219727, 0.914063, 1.13379, -0.0513, 0.0196686, 0.65918, -0.441162, 0.217773, 0.00730896, 0.0140152, 0.58252, -0.295654, 0.286865, -0.00369072, 0.0466003, 1.00879, -0.421143, 0.587402, Lateral
-0.109497, 0.00156403, 0.153564, -0.199219, -0.0456848, -0.0275116, 0.0292664, 0.708984, -0.356934, 0.351807, 1.01465, 0, 0.177246, 0.925293, 1.10254, 0.0126114, 0.0213928, 0.833008, -0.490723, 0.342285, 0.00973511, 0.0495605, 1.52148, -0.837402, 0.684082, -0.0121231, 0.0513916, 1.31934, -0.906738, 0.412598, Lateral
-0.0843506, 0.000873566, 0.148193, -0.148315, -0.000121951, -0.0106201, 0.0217133, 0.631348, -0.257324, 0.374023, 1.01172, 0.00585938, 0.149902, 0.956543, 1.10645, -0.0105972, 0.0209045, 0.773438, -0.375244, 0.398193, 0.0168304, 0.0146637, 0.76123, -0.427002, 0.333984, -0.00738144, 0.033844, 0.845703, -0.425537, 0.419922, Lateral
-0.0810547, 0.000709534, 0.145752, -0.152832, -0.00707245, -0.0136337, 0.0250397, 0.672852, -0.296143, 0.376709, 1.0166, 0, 0.125488, 0.961426, 1.08691, -0.00333214, 0.0159607, 0.512695, -0.21936, 0.292969, 0.00019753, 0.00839233, 0.486328, -0.156738, 0.32959, 0.0137024, 0.0360413, 1.01074, -0.678711, 0.332031, Lateral
-0.0224915, 0.00343132, 0.475342, -0.229248, 0.245972, -0.0162506, 0.0191803, 0.67041, -0.341553, 0.328857, 1.02344, 0.00292969, 0.399414, 0.923828, 1.32324, 0.0130844, 0.0314636, 0.834961, -0.444092, 0.390869, -0.0436096, 0.0455322, 1.78125, -1.39551, 0.385986, 0.00333977, 0.0696411, 1.24316, -0.514648, 0.728516, Lateral
-0.00732422, 0.000844002, 0.153198, -0.0672607, 0.0859375, -0.0723267, 0.0145187, 0.555176, -0.337646, 0.217407, 1.0166, 0, 0.150391, 0.947266, 1.09766, -0.0213623, 0.0584412, 1.04004, -0.439209, 0.600586, 0.0245972, 0.0147476, 0.59375, -0.236328, 0.357178, -0.0205688, 0.0369568, 0.907227, -0.561523, 0.345703, Lateral
-0.00777817, 0.000737667, 0.126221, -0.0872192, 0.0389099, -0.0157318, 0.0128403, 0.486328, -0.221313, 0.264893, 1.01953, 0, 0.152344, 0.950195, 1.10254, -0.0124664, 0.0182648, 0.667969, -0.243408, 0.424561, 0.00813293, 0.0183563, 0.728027, -0.465088, 0.262939, -0.0107651, 0.0101242, 0.422119, -0.24646, 0.175537, Lateral
-0.0209503, 0.000775337, 0.129639, -0.0759888, 0.0535889, -0.00141525, 0.0171356, 0.517578, -0.280029, 0.237183, 1.01758, 0.00292969, 0.222656, 0.90918, 1.13184, 0.0182037, 0.0607605, 1.16504, -0.482178, 0.682129, 0.0146179, 0.0199127, 0.695801, -0.378418, 0.317139, 0.020813, 0.0452271, 0.994141, -0.425781, 0.568359, Lateral
-0.0200043, 0.000365257, 0.0925293, -0.0638428, 0.028656, -0.0475769, 0.0141373, 0.507324, -0.34082, 0.166382, 1.0166, 0, 0.135742, 0.949219, 1.08496, -0.017807, 0.0278473, 0.875977, -0.384766, 0.491211, 0.000758648, 0.013176, 0.668945, -0.382568, 0.286377, -0.00785065, 0.0317383, 0.936035, -0.439941, 0.496094, Lateral
0.014946, 0.0012579, 0.179443, -0.083374, 0.0960693, -0.0467224, 0.0166321, 0.572266, -0.368652, 0.203491, 1.02148, 0, 0.214355, 0.929199, 1.14355, -0.018158, 0.0350647, 0.827148, -0.311523, 0.515625, -0.0137405, 0.0369568, 1.31152, -0.849121, 0.461914, -0.0213013, 0.04953, 1.01074, -0.487549, 0.522949, Lateral
-0.0101547, 0.00126743, 0.193115, -0.0813599, 0.111755, -0.00597, 0.0164185, 0.537109, -0.22583, 0.311279, 1.01758, 0.00488281, 0.20459, 0.925293, 1.12988, 0.00654984, 0.0183868, 0.790039, -0.426025, 0.36377, 0.030777, 0.0167542, 0.610352, -0.262939, 0.347168, -0.0209351, 0.0249176, 0.870605, -0.447021, 0.423584, Lateral
0.00431061, 0.00184917, 0.231201, -0.106567, 0.124634, -0.0182037, 0.0163269, 0.56543, -0.275391, 0.290039, 1.0166, 0.00390625, 0.163574, 0.945801, 1.10938, 0.0060997, 0.0453796, 1.03418, -0.489258, 0.544922, 0.0109024, 0.0268707, 1.01074, -0.399902, 0.610352, -0.00304222, 0.0421448, 0.992676, -0.449219, 0.543457, Lateral
