A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-16.653000	-47.214001	1025.837036	-4.611250	-0.135625	-1.036875
-12.932000	-27.511000	1008.817993	-1.719375	0.953750	-2.611875
-22.387001	-30.012001	1029.557983	-4.816875	2.051875	-2.651250
-14.945000	-46.421001	1000.705017	-7.065625	-0.240625	-3.346875
-32.939999	-59.109001	1006.134033	-2.397500	-2.318750	-3.683750
-32.939999	-59.658001	986.553040	-0.201250	-6.667500	-4.313750
-41.602001	-48.617001	1048.529053	-0.210000	0.297500	-2.563750
-56.852001	-43.920002	994.299988	-5.486250	-8.732500	-1.386875
-89.426003	-54.839001	1019.066040	-2.121875	0.875000	-1.168125
-141.276001	-36.478001	1042.001953	-3.530625	-2.992500	-4.156250
-131.210999	-67.527000	1047.919067	0.223125	0.468125	-3.696875
-155.733002	-70.760002	1027.666992	5.066250	1.141875	-7.940625
-122.854004	-69.235001	1022.238037	19.604376	7.424375	-12.818750
-126.148003	-57.950001	1026.081055	19.805626	15.255625	-11.186875
-59.597000	-34.587002	991.554993	15.627500	1.566250	-17.626875
-93.269005	-3.843000	924.393982	7.157500	-1.185625	-14.713125
-4.087000	61.671001	944.585022	3.688125	-10.136875	-7.061250
82.228004	4.636000	956.541016	14.284375	5.731250	1.570625
172.813004	47.458000	1045.052002	-10.701250	-22.176874	-4.007500
221.857010	46.421001	1072.380005	-9.603125	1.631875	-1.334375
274.927002	-6.649000	1063.352051	-24.014376	-11.230625	-4.208750
313.052002	-18.239000	1002.351990	0.660625	7.179375	-1.404375
310.368011	-54.167999	1121.607056	-0.070000	-8.159375	-0.735000
280.295013	-23.424000	1020.652039	1.973125	12.096875	-0.936250
249.429001	-20.801001	1041.635986	-0.358750	10.517500	3.053750
191.600998	-27.572001	1056.703003	-7.883750	9.174375	3.946250
205.570007	-63.440002	1029.619019	-14.717500	14.306250	7.004375
210.266998	-40.443001	992.470032	-13.028750	25.685625	-0.599375
165.126999	21.716000	967.520996	-22.483126	14.319375	2.406250
92.842003	-45.932999	947.513000	-17.885000	-5.298125	3.298750
-46.848000	-53.497002	908.533997	-21.371876	-26.621876	-0.612500
-155.428009	-105.103004	870.226013	-1.688750	-26.236876	-14.708750
-257.175995	-78.263000	976.609985	2.651250	-28.800625	-18.059999
-268.156006	-119.071999	992.470032	3.176250	-54.276249	-22.194374
-269.315002	-132.065002	1209.203003	6.978125	-29.763124	-15.548750
-290.847992	-192.943008	1075.430054	-9.913750	-55.750626	-6.772500
-294.386017	-161.100998	1173.274048	22.828751	-4.458125	-2.611875
-274.256012	-181.109009	1099.952026	6.006875	7.000000	-8.089375
-208.070999	-120.658005	1121.973022	-0.118125	39.283127	-12.276250
-157.197006	-118.278999	1055.727051	-5.005000	34.409374	-2.253125
-92.537003	-85.217003	945.317017	15.640625	32.383751	5.945625
-43.554001	-80.520004	1006.012024	35.231876	36.168125	15.666875
25.254000	3.172000	984.783997	21.708750	23.848125	18.344376
86.498001	-66.978004	979.355042	19.901875	20.269375	13.111875
115.107002	78.018997	959.895996	-14.035000	7.857500	10.635625
167.322998	-35.806999	997.044983	-6.807500	18.029375	3.959375
190.686005	60.451000	958.614990	-15.898750	-25.987499	-9.100000
219.112000	31.476000	1079.089966	14.481250	13.326250	-9.248750
188.124008	21.472000	1075.796021	-1.596875	-13.628125	-7.953750
110.471001	25.681000	1075.247070	-0.647500	4.143125	-0.660625
59.292000	-11.224000	1021.322998	-9.817500	2.209375	-1.903125
37.393002	-4.453000	1005.707031	-4.611250	5.136250	2.069375
8.418000	-47.580002	1018.517029	-1.268750	8.723750	0.831250
5.734000	-58.255001	1039.500977	-4.445000	-2.152500	-0.761250
-14.213000	-53.558002	1052.615967	-4.033750	3.206875	-1.548750
-10.675000	-24.156000	991.250000	-8.505000	6.238750	-0.857500
-13.908000	-48.799999	1010.160034	-9.086875	5.910625	3.263750
-26.596001	-45.323002	1013.027039	-5.180000	5.481875	5.464375
-22.326000	-62.830002	976.549011	-2.450000	-0.901250	7.459375
-27.267000	-53.375000	1004.914001	7.936250	4.558750	6.238750
-22.691999	-36.783001	1014.369019	3.788750	-4.746875	4.956875
-21.289000	-37.393002	1008.635010	6.601875	1.246875	5.057500
-12.078000	-31.964001	1023.885010	4.808125	-8.680000	5.866875
-10.309000	-42.577999	1038.829956	6.571250	0.411250	4.213125
-13.786000	-44.591000	1033.706055	3.928750	0.656250	3.447500
-17.202000	-19.947001	995.458984	0.253750	7.363125	2.778125
-21.716000	-22.021000	1010.281982	0.035000	-1.566250	4.200000
-18.483000	-32.330002	1039.623047	0.813750	1.207500	4.033750
-23.241001	-33.244999	1002.901001	-1.391250	-1.019375	2.970625
-27.450001	-30.073000	1010.098999	-3.819375	-1.430625	3.106250
-59.902000	-30.866001	1032.852051	-7.476875	-0.310625	3.889375
-119.255005	-47.031002	1008.635010	-10.583125	-1.666875	6.759375
