A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-23.546000	-33.000999	1044.320068	4.637500	-3.521875	-3.758125
41.785000	-23.790001	1036.634033	1.732500	10.333750	-4.313750
123.525002	-22.448000	1093.912964	-1.986250	7.341250	-4.738125
160.735001	-32.208000	1126.426025	0.170625	3.080000	-1.627500
216.733002	-18.605000	1046.211060	-2.353750	15.758750	5.464375
193.248001	-44.591000	835.639038	6.059375	18.554375	9.769375
129.807999	5.612000	986.126038	2.533125	2.668750	18.869375
129.990997	22.448000	989.725037	-4.935000	-15.076250	25.138750
101.565002	-12.566000	1004.609009	6.768125	-17.504375	31.254999
-14.945000	-21.655001	975.390015	6.448750	-7.393750	33.599998
-28.121000	-21.228001	955.320984	-3.390625	-0.179375	14.240625
-189.710007	-16.469999	911.340027	-20.606251	-1.793750	1.010625
-175.557999	-40.809002	955.199036	-20.978125	-12.818750	4.016250
-211.059998	-53.741001	987.712036	-7.656250	-12.670000	-0.201250
-202.886002	-4.087000	1018.639038	-3.211250	7.581875	-12.893125
-216.367004	-48.250999	1034.803955	-12.595625	-9.393125	-22.815624
-225.578003	-77.897003	1064.633057	-11.484375	-5.573750	-30.344999
-204.594009	-85.583000	1065.670044	-19.459999	6.925625	-32.698750
-174.460007	-122.975998	1077.138062	-11.869375	6.081250	-10.386250
-257.541992	-109.068001	1053.713989	-3.561250	7.140000	-8.194375
-308.416016	-140.178009	1011.624023	21.787500	-1.925000	-14.560000
-300.058990	-108.397003	1056.764038	18.471251	-9.975000	-19.166876
-249.307007	-98.271004	1013.454041	13.842500	-0.026250	-9.856875
-273.402008	-73.261002	1000.033997	6.282500	25.449375	-3.036250
-195.809998	-52.643002	895.541016	8.115625	29.155001	-5.880000
-39.894001	-42.517002	935.923035	-9.121875	32.729374	0.227500
65.574997	-58.499001	963.251038	-6.339375	41.365623	-12.066250
176.350998	3.965000	1007.293030	-0.870625	36.426250	-7.240625
226.737000	-3.111000	1005.768005	-9.279375	14.958125	-6.798750
231.068008	-12.749001	1007.415039	-6.641250	-19.674376	-8.907500
176.412003	-5.673000	1140.151001	3.342500	-15.540000	4.571875
158.783005	-71.431000	1119.472046	-1.330000	-29.238125	5.849375
111.386002	-42.151001	1101.110962	4.738125	-14.538125	9.555000
58.011002	-50.020000	1040.843018	10.268125	-7.039375	6.361250
-0.915000	-50.202999	1023.640991	10.955000	-6.020000	-1.023750
-19.093000	-20.496000	993.629028	0.498750	-0.306250	-4.427500
-29.951000	-80.946999	1024.677979	-2.515625	-11.344375	-3.858750
-10.187000	-21.472000	1013.575989	-0.301875	-25.025000	-6.243125
-5.734000	-50.813000	997.960022	1.645000	-14.595000	-0.236250
-21.228001	-50.325001	1005.096985	8.496250	-3.189375	4.173750
-30.500000	-32.939999	1030.717041	5.228125	-13.046250	6.308750
-24.095001	-25.132000	1008.268982	8.806875	4.169375	4.978750
-20.007999	-26.413000	1018.882996	8.846250	-1.745625	5.884375
-12.627000	-9.272000	1002.656982	3.202500	-5.219375	6.575625
-16.531000	-41.846001	1015.345032	-3.508750	2.664375	5.035625
-5.856000	-33.306000	1013.575989	-3.521875	8.085000	-0.039375
-9.882000	-24.156000	1037.792969	-3.823750	10.539375	0.354375
-2.806000	-19.947001	1029.497070	0.783125	9.016875	1.400000
-10.370000	-14.274000	1024.312012	2.410625	13.860000	-0.043750
19.459000	-10.248000	1039.135010	2.165625	14.249375	0.175000
35.136002	-33.489002	1032.425049	3.014375	12.626250	-3.281250
125.111000	-16.531000	1119.776978	-5.416250	1.417500	-3.605000
210.876999	-39.650002	1142.286011	-14.564375	5.136250	-3.430000
275.354004	-45.567001	1101.660034	-10.696875	1.211875	10.005625
245.037003	-51.910999	1050.420044	-12.508125	-3.801875	15.176875
180.376999	-36.355999	930.981995	-18.055626	-2.240000	14.406875
134.444000	-34.952999	877.729004	-8.439375	-0.415625	11.790625
