@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_MEAN_on_GY_X numeric
@attribute F6_MEAN_on_GY_Y numeric
@attribute F7_MEAN_on_GY_Z numeric
@attribute F8_MEAN_on_GY_V numeric
@attribute F9_VAR_on_ACC_X numeric
@attribute F10_VAR_on_ACC_Y numeric
@attribute F11_VAR_on_ACC_Z numeric
@attribute F12_VAR_on_ACC_V numeric
@attribute F13_VAR_on_GY_X numeric
@attribute F14_VAR_on_GY_Y numeric
@attribute F15_VAR_on_GY_Z numeric
@attribute F16_VAR_on_GY_V numeric
@attribute F17_ENERGY_on_ACC_X numeric
@attribute F18_ENERGY_on_ACC_Y numeric
@attribute F19_ENERGY_on_ACC_Z numeric
@attribute F20_ENERGY_on_ACC_V numeric
@attribute F21_ENERGY_on_GY_X numeric
@attribute F22_ENERGY_on_GY_Y numeric
@attribute F23_ENERGY_on_GY_Z numeric
@attribute F24_ENERGY_on_GY_V numeric
@attribute F25_PeakToPeak_on_ACC_X numeric
@attribute F26_PeakToPeak_on_ACC_Y numeric
@attribute F27_PeakToPeak_on_ACC_Z numeric
@attribute F28_PeakToPeak_on_ACC_V numeric
@attribute F29_PeakToPeak_on_GY_X numeric
@attribute F30_PeakToPeak_on_GY_Y numeric
@attribute F31_PeakToPeak_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.0482178, 0.0162811, 1.02734, 1.05664, 0.0742798, 0.0155869, 0.108887, 0.607422, 0.0283508, 0.0215607, 0.0458984, 0.0400391, 0.0573425, 0.141602, 0.220093, 0.0678711, 2.48633, 1.76855, 89.3125, 93.75, 5.09766, 11.5, 18.7969, 35.4063, 0.574219, 0.526367, 0.85498, 0.830566, 1.06836, 1.58594, 1.8877, Square
0.0030365, 0.00352669, 0.97168, 0.993652, 0.0500793, 0.0675659, -0.0230865, 0.643066, 0.0254059, 0.0151291, 0.0385742, 0.0371094, 0.0258636, 0.260498, 0.186523, 0.0668945, 2.06055, 1.22754, 79.6875, 83.0625, 2.29883, 21.4844, 15.1563, 38.9375, 0.505859, 0.449707, 0.750488, 0.754883, 0.822754, 2.07031, 1.70313, Square
0.00524902, 0.0249939, 0.993164, 1.01758, 0.0621033, 0.0198822, -0.034668, 0.588867, 0.0231323, 0.0212708, 0.0292969, 0.0263672, 0.0218964, 0.214355, 0.173462, 0.0688477, 1.87793, 1.77539, 82.3125, 86.0625, 2.08789, 17.4063, 14.1563, 33.6875, 0.479248, 0.585938, 0.676758, 0.67041, 0.65332, 1.98242, 1.6875, Square
-0.0332947, 0.0244904, 0.998535, 1.02734, 0.0578918, -0.00210381, -0.105225, 0.735352, 0.0242767, 0.0258179, 0.046875, 0.0380859, 0.0249786, 0.262695, 0.342041, 0.104004, 2.05859, 2.14063, 84.625, 88.625, 2.29688, 21.2969, 28.625, 52.25, 0.490479, 0.627441, 0.824219, 0.814941, 0.655273, 2.47266, 2.21484, Square
-0.0432739, -0.00527573, 0.97998, 1.00195, 0.0355835, -0.0362244, -0.0552673, 0.61084, 0.0214996, 0.0158234, 0.0356445, 0.0302734, 0.0269928, 0.251709, 0.187744, 0.10083, 1.89453, 1.28516, 80.75, 83.8125, 2.29102, 20.5, 15.4688, 38.4063, 0.450684, 0.529785, 0.705566, 0.681641, 0.677734, 2.25, 1.76367, Square
0.0114059, 0.00350571, 1.02539, 1.04688, 0.057251, -0.0784912, 0.00772095, 0.674805, 0.026535, 0.0171356, 0.0341797, 0.0361328, 0.0234833, 0.263672, 0.270508, 0.111572, 2.16211, 1.39063, 88.0625, 91.75, 2.16992, 21.8594, 21.9219, 45.9688, 0.524414, 0.51123, 0.745117, 0.712891, 0.625488, 2.33008, 2.1875, Square
0.0256195, -0.0265503, 0.997559, 1.02539, 0.0887451, -0.0182343, -0.0147324, 0.654297, 0.0338745, 0.0205078, 0.0292969, 0.0273438, 0.0493164, 0.19812, 0.252686, 0.0800781, 2.79688, 1.71875, 83.0625, 87.4375, 4.63672, 16.0938, 20.5, 41.2188, 0.506836, 0.537109, 0.682617, 0.665039, 1.15723, 2.16797, 2.03516, Square
0.016861, 0.0140381, 1.01465, 1.03516, 0.0639648, -0.00291252, 0.0448303, 0.601563, 0.0261383, 0.0128479, 0.03125, 0.0292969, 0.034668, 0.188477, 0.222778, 0.092041, 2.14258, 1.05762, 86, 89.1875, 3.14063, 15.2813, 18.2188, 36.7813, 0.509277, 0.446289, 0.726563, 0.69873, 0.957031, 2.01367, 1.95996, Square
0.04776, 0.0175934, 0.988281, 1.0166, 0.079834, 0.0395813, 0.0427856, 0.700684, 0.0376587, 0.0155716, 0.0322266, 0.0302734, 0.0334167, 0.229004, 0.302002, 0.0842285, 3.23828, 1.28711, 81.75, 86.1875, 3.22656, 18.6875, 24.625, 46.625, 0.517578, 0.491943, 0.633301, 0.643066, 0.732422, 2.07227, 2.07031, Square
0.00450134, 0.0602722, 1.00977, 1.02734, 0.0675049, -0.000638485, 0.0285492, 0.576172, 0.0143967, 0.0179749, 0.0332031, 0.0341797, 0.0129471, 0.144897, 0.236084, 0.0681152, 1.16895, 1.75098, 85.3125, 88.3125, 1.41895, 11.75, 19.2031, 32.4375, 0.438477, 0.536133, 0.742188, 0.732422, 0.531738, 1.87305, 1.98633, Square
0.0120163, 0.000133276, 1.01465, 1.03809, 0.0337219, 0.0291748, 0.00583267, 0.583496, 0.0262756, 0.0173187, 0.0419922, 0.0380859, 0.0164948, 0.2146, 0.202148, 0.0942383, 2.14063, 1.4043, 86.875, 90.375, 1.42871, 17.4688, 16.3906, 35.25, 0.562988, 0.543945, 0.895996, 0.880371, 0.618652, 2.07813, 1.81836, Square
-0.0123215, -0.00730133, 0.970215, 0.991699, 0.0811157, 0.0644531, -0.015358, 0.59082, 0.0202332, 0.0211792, 0.0332031, 0.0322266, 0.0234222, 0.205566, 0.17627, 0.067627, 1.65234, 1.7207, 79, 82.3125, 2.43164, 17, 14.3125, 33.7813, 0.458496, 0.529785, 0.713379, 0.696777, 0.539063, 1.78613, 1.68652, Square
0.0355835, 0.0320129, 0.998535, 1.02148, 0.0430603, 0.0294952, -0.0646973, 0.588867, 0.0190277, 0.0212402, 0.0244141, 0.0214844, 0.0251923, 0.139893, 0.236938, 0.0627441, 1.64453, 1.80469, 82.8125, 86.25, 2.19141, 11.4063, 19.5469, 33.1875, 0.391846, 0.539551, 0.611328, 0.595703, 0.611816, 1.72656, 1.79492, Square
0.00286484, 0.00969696, 1.02441, 1.02637, 0.0238953, 0.0585022, 0.0608215, 0.329346, 0.00336838, 0.00148678, 0.00390625, 0.00390625, 0.0180969, 0.021286, 0.0900269, 0.0286255, 0.273682, 0.128174, 85.375, 85.75, 1.5127, 2.00195, 7.59766, 11.1094, 0.224243, 0.151001, 0.111816, 0.112793, 0.514648, 0.61084, 1.00684, Square
0.00615311, 0.0253906, 1.01074, 1.01172, 0.00829315, -0.0501099, 0.0363464, 0.218018, 0.00460434, 0.000535965, 0, 0.00488281, 0.00228691, 0.0314026, 0.0197754, 0.0098877, 0.376221, 0.0957031, 82.6875, 83.375, 0.190918, 2.74805, 1.71094, 4.65625, 0.228027, 0.0831909, 0.0463867, 0.0541992, 0.205322, 0.712402, 0.462891, Square
0.0680542, 0.0698853, 1.00098, 1.01563, 0.0173187, 0.0760498, -0.00452805, 0.341553, 0.0102844, 0.00878143, 0.00585938, 0.00292969, 0.00481415, 0.0501404, 0.115295, 0.0591431, 1.20898, 1.10742, 81.6875, 83.8125, 0.414795, 4.53125, 9.34375, 14.25, 0.33252, 0.341797, 0.347168, 0.344238, 0.23291, 0.905762, 1.35059, Square
0.00621796, -0.0183258, 0.999512, 1.00977, 0.0348816, -0.0220032, -0.0575256, 0.516113, 0.0148315, 0.00688171, 0.0107422, 0.0117188, 0.0114822, 0.110535, 0.156128, 0.0170898, 1.20508, 0.584961, 81.8125, 83.5625, 1.0293, 9, 12.9219, 22.9844, 0.375488, 0.2854, 0.333008, 0.331055, 0.369385, 1.21582, 1.27441, Square
-0.0176392, 0.00862122, 1.01855, 1.03223, 0.037262, -0.0567322, 0.0292206, 0.477295, 0.0171204, 0.00770569, 0.0126953, 0.0078125, 0.00839233, 0.130371, 0.101868, 0.0185547, 1.41211, 0.630371, 85.0625, 87, 0.792969, 10.8203, 8.32813, 19.9688, 0.392578, 0.300537, 0.373535, 0.352051, 0.388184, 1.26465, 1.12598, Square
0.0171967, -0.0071373, 1.0166, 1.02832, 0.0454407, 0.013092, 0.0258789, 0.453857, 0.0139694, 0.0104523, 0.0136719, 0.0136719, 0.00365639, 0.0842896, 0.132446, 0.0168457, 1.15625, 0.851563, 84.875, 86.875, 0.463867, 6.84766, 10.7891, 18.0625, 0.341064, 0.335449, 0.394531, 0.387207, 0.24939, 1.14063, 1.19141, Square
-0.0550232, 0.00771713, 1.0166, 1.03516, 0.0796509, 0.061554, 0.0913696, 0.537598, 0.0218658, 0.00990295, 0.0185547, 0.0136719, 0.0146408, 0.124634, 0.148071, 0.017334, 2.01758, 0.807617, 85.25, 87.9375, 1.70117, 10.4141, 12.6797, 24.8438, 0.452637, 0.345215, 0.483398, 0.453613, 0.546387, 1.16895, 1.37305, Square
-0.00353813, 0.0100555, 0.977051, 0.990234, 0.0560303, 0.0205383, -0.0541992, 0.530762, 0.0185089, 0.00547028, 0.0131836, 0.0112305, 0.0113831, 0.120239, 0.157959, 0.0146484, 1.50098, 0.451416, 78.4375, 80.375, 1.17676, 9.78125, 13.0391, 24.0156, 0.378174, 0.259766, 0.38623, 0.380371, 0.384766, 1.24805, 1.29297, Square
0.00414276, 0.0137787, 0.993652, 1.00879, 0.0619812, 0.0204315, -0.0419922, 0.507324, 0.0187378, 0.0093689, 0.0102539, 0.00683594, 0.00905609, 0.124207, 0.140869, 0.0229492, 1.51953, 0.774902, 80.875, 83.0625, 1.04492, 10.1016, 11.5547, 22.7188, 0.366943, 0.36792, 0.341797, 0.331543, 0.370605, 1.38086, 1.23633, Square
-0.0272064, 0.0305939, 0.99707, 1.00977, 0.0456848, -0.0385437, -0.0760498, 0.618164, 0.0170441, 0.010582, 0.0107422, 0.015625, 0.00949097, 0.151978, 0.244507, 0.0332031, 1.44141, 0.933594, 81.4375, 83.9375, 0.937988, 12.4375, 20.2813, 33.6563, 0.345947, 0.373779, 0.435059, 0.402344, 0.406494, 1.37109, 1.62402, Square
-0.036377, -0.0067215, 1.00195, 1.0166, 0.0377197, -0.0326843, -0.0437622, 0.518066, 0.0166779, 0.00650787, 0.0136719, 0.00683594, 0.0114822, 0.140869, 0.140381, 0.029541, 1.45898, 0.53125, 82.5, 84.3125, 1.0459, 11.5078, 11.5391, 24.1406, 0.360352, 0.302246, 0.380371, 0.36084, 0.387451, 1.36523, 1.22754, Square
0.016571, -0.00547409, 1.01367, 1.03223, 0.067627, -0.0509338, 0.0117188, 0.576172, 0.0227966, 0.0101166, 0.0146484, 0.00585938, 0.010643, 0.139282, 0.200317, 0.0266113, 1.87012, 0.822754, 84.4375, 86.875, 1.2334, 11.5, 16.25, 29.0625, 0.440674, 0.376953, 0.393555, 0.359863, 0.435059, 1.31445, 1.55664, Square
0.0255585, -0.0209045, 0.995605, 1.01367, 0.0784912, -0.00804901, 0.00759506, 0.587402, 0.0277557, 0.00968933, 0.00976563, 0.0136719, 0.0164948, 0.126099, 0.217285, 0.0214844, 2.30273, 0.820801, 81.125, 84.375, 1.83691, 10.2266, 17.6094, 29.7031, 0.429443, 0.328369, 0.389648, 0.369629, 0.559082, 1.31348, 1.44434, Square
0.0196228, 0.0223541, 1.00977, 1.0293, 0.059082, -0.0133591, 0.0505981, 0.53125, 0.0223694, 0.0043869, 0.015625, 0.00195313, 0.0117569, 0.0993042, 0.184692, 0.0200195, 1.84375, 0.395996, 83.875, 86.0625, 1.23535, 8.0625, 15.1797, 24.5, 0.422607, 0.250732, 0.393066, 0.366211, 0.388428, 1.16016, 1.33301, Square
0.0386963, 0.0184631, 0.997559, 1.0166, 0.0942383, 0.0450439, 0.0243073, 0.610352, 0.0301514, 0.00632095, 0.00976563, 0.00976563, 0.00511932, 0.157227, 0.224976, 0.026123, 2.56641, 0.540039, 81.4375, 84.5625, 1.13477, 12.9141, 18.2813, 32.3125, 0.494141, 0.264893, 0.350586, 0.336914, 0.329346, 1.41895, 1.54395, Square
0.0101776, 0.0557556, 1.0166, 1.02734, 0.0610657, 0.0211639, 0.0155029, 0.493896, 0.0121002, 0.00606155, 0.0107422, 0.00976563, 0.00445175, 0.0768433, 0.179443, 0.0214844, 0.989746, 0.743652, 84.625, 86.375, 0.663086, 6.26563, 14.5625, 21.5156, 0.334473, 0.261963, 0.385742, 0.362793, 0.279297, 0.958984, 1.44434, Square
-0.000482321, -0.00111008, 0.989258, 1.00098, 0.0345154, 0.0473022, 0.00675964, 0.52002, 0.018692, 0.00725937, 0.0131836, 0.0146484, 0.00505066, 0.129883, 0.157349, 0.0249023, 1.51563, 0.588379, 80.375, 82.4375, 0.505859, 10.7031, 12.7578, 23.9531, 0.425537, 0.324951, 0.459961, 0.420898, 0.304932, 1.15039, 1.39453, Square
-0.0124664, 0.0025177, 0.981445, 0.99707, 0.074707, 0.0189056, -0.0582581, 0.493896, 0.0157623, 0.0138092, 0.0112305, 0.0107422, 0.010994, 0.0877075, 0.146973, 0.0109863, 1.29004, 1.12012, 79, 81.4375, 1.34277, 7.14063, 12.1953, 20.6563, 0.357666, 0.382813, 0.355469, 0.344238, 0.426025, 1.06641, 1.28906, Square
0.0306549, 0.0155792, 0.996094, 1.00977, 0.0535278, 0.0329285, -0.0557556, 0.512695, 0.0174103, 0.00925446, 0.00488281, 0.00488281, 0.00740433, 0.0862427, 0.180664, 0.0192871, 1.48828, 0.77002, 80.8125, 83.0625, 0.83252, 7.08203, 14.8906, 22.875, 0.37793, 0.327637, 0.312988, 0.304688, 0.364014, 1.08496, 1.3252, Square
0.0584106, -0.0264282, 1.03809, 1.06055, 0.0401917, -0.0518494, -0.0507507, 0.922363, 0.0147781, 0.0124512, 0.0703125, 0.0537109, 0.368408, 0.563477, 0.251709, 0.341797, 1.47461, 1.06641, 93, 95.5625, 30, 45.875, 20.625, 96.6875, 0.77002, 0.555664, 2.26758, 1.57715, 3.77734, 3.9668, 2.74219, Triangle
0.0128174, -0.0375366, 1.00977, 1.0127, -0.0142136, 0.0200043, -0.00923157, 0.250488, 0.00214386, 0.0011034, 0.0078125, 0.00585938, 0.00936127, 0.0801392, 0.0137558, 0.0411377, 0.187134, 0.203613, 83.25, 83.5625, 0.774902, 6.53125, 1.12207, 8.42188, 0.274658, 0.178467, 0.559082, 0.5625, 0.51416, 1.7207, 0.655762, Triangle
-0.00342178, -0.023056, 0.988281, 1.01074, 0.0298615, 0.130981, 0.0722656, 0.406738, 0.0215607, 0.0168152, 0.0283203, 0.0205078, 0.0222778, 0.171631, 0.12085, 0.172729, 1.74902, 1.40625, 81.4375, 84.4375, 1.87793, 15.2969, 10.2188, 27.4063, 0.683594, 0.656738, 0.918945, 0.800293, 0.794922, 2.48242, 2.14648, Triangle
0.0099411, -0.0437317, 1.02344, 1.05957, 0.00361443, -0.17688, -0.0536499, 0.886719, 0.0314026, 0.0328979, 0.0869141, 0.0761719, 0.123108, 0.775879, 0.167725, 0.314453, 2.55273, 2.82227, 92, 97.1875, 9.97656, 65.4375, 13.8281, 89.1875, 0.839355, 0.757813, 1.35059, 1.29883, 2.08789, 3.63672, 1.94531, Triangle
0.00199127, -0.0726929, 0.986328, 1.03125, 0.0147934, 0.0146408, 0.111145, 0.821777, 0.0388489, 0.0319519, 0.0878906, 0.0722656, 0.149414, 0.587402, 0.189331, 0.263184, 3.14844, 3.01758, 85.9375, 92.0625, 12.1328, 47.625, 16.3438, 76.0625, 0.81543, 0.668945, 1.44434, 1.39648, 1.96973, 4.05859, 1.80078, Triangle
-0.00566864, -0.0301666, 1.02051, 1.06836, 0.0631714, 0.09375, 0.0323486, 0.870605, 0.0444946, 0.0367737, 0.0927734, 0.0761719, 0.175293, 0.748535, 0.130127, 0.307617, 3.60938, 3.05469, 91.875, 98.75, 14.5391, 61.375, 10.6406, 86.375, 0.855469, 0.855957, 1.31348, 1.21191, 2.31445, 4.11719, 1.75977, Triangle
-0.0537415, -0.0414124, 0.918457, 0.984863, 0.0557556, 0.0164642, -0.00743484, 0.82666, 0.0621643, 0.0352173, 0.097168, 0.0722656, 0.0878906, 0.779785, 0.0953369, 0.283203, 5.27344, 2.99414, 76.25, 84.5, 7.37891, 63.25, 7.73047, 78.375, 0.955078, 0.964844, 1.25, 1.15137, 1.35645, 3.99023, 1.48633, Triangle
-0.00470352, -0.0686646, 1.02051, 1.06055, -0.00751114, -0.160156, -0.0290833, 0.902344, 0.042511, 0.0247955, 0.0839844, 0.0751953, 0.138794, 0.77832, 0.202881, 0.334961, 3.44727, 2.39258, 91.1875, 97.3125, 11.25, 65.1875, 16.5156, 93.1875, 0.876953, 0.76123, 1.27051, 1.15234, 2.13281, 4.10938, 2.45703, Triangle
0.0133972, -0.0653076, 1.0127, 1.06055, 0.0162354, 0.0235138, 0.0690308, 0.751953, 0.0301819, 0.041626, 0.0888672, 0.0654297, 0.209106, 0.535156, 0.128418, 0.314941, 2.46094, 3.7207, 90.3125, 96.5, 16.9688, 43.4063, 10.7969, 71.375, 0.788574, 0.923828, 1.57813, 1.38965, 3.11328, 4.07422, 1.80078, Triangle
-0.0182953, -0.128418, 0.936035, 0.990234, 0.116333, 0.141479, 0.0387268, 0.865723, 0.0453491, 0.0269623, 0.0917969, 0.0761719, 0.0886841, 0.700684, 0.19165, 0.26416, 3.70313, 3.52148, 78.4375, 85.6875, 8.28906, 58.4375, 15.6563, 82.1875, 0.78125, 0.768555, 1.07813, 1.04004, 1.2373, 3.71484, 2.37891, Triangle
0.0541687, -0.122009, 1.0127, 1.07129, -0.0238953, -0.158447, 0.0109787, 0.998535, 0.0488892, 0.0337219, 0.0820313, 0.0625, 0.167114, 0.912598, 0.171265, 0.279297, 4.19922, 3.94141, 89.75, 98.0625, 13.5938, 76, 13.8906, 103.438, 0.899902, 0.763672, 1.36426, 1.21582, 2.1543, 4.20703, 1.87695, Triangle
-0.0161285, -0.0674438, 0.95752, 1.04004, 0.0917969, 0.216675, 0.0949707, 1.07129, 0.0576477, 0.0377502, 0.174805, 0.112305, 0.219849, 1.18359, 0.142334, 0.460938, 4.69531, 3.42773, 88.5, 96.8125, 18.5, 99.75, 12.2734, 130.375, 0.970703, 0.948242, 1.7002, 1.43848, 2.63867, 4.85156, 1.92676, Triangle
-0.0442505, -0.106873, 0.986328, 1.05762, 0.00614929, -0.190308, -0.0165405, 1.02051, 0.0462952, 0.0500793, 0.109375, 0.0703125, 0.13855, 1.07617, 0.21875, 0.429688, 3.91211, 4.98438, 87.6875, 96.375, 11.2266, 90.1875, 17.75, 119.25, 0.922852, 0.806641, 1.36328, 1.0459, 1.93164, 4.59766, 2.24805, Triangle
-0.0507813, -0.0681152, 0.966309, 1.03125, 0.097168, 0.164429, 0.111633, 1.01465, 0.0539551, 0.032196, 0.145508, 0.107422, 0.157593, 1.00586, 0.200928, 0.384766, 4.58203, 2.98633, 87.5, 94.9375, 13.5313, 83.75, 17.2969, 114.625, 0.836426, 0.82666, 1.59961, 1.42773, 2.04297, 4.54297, 2.41602, Triangle
-0.00897217, -0.0864868, 0.986328, 1.04492, -0.0238495, -0.230713, -0.00905609, 0.985352, 0.0565796, 0.0297546, 0.0830078, 0.0566406, 0.155396, 0.929688, 0.155396, 0.324219, 4.59375, 3.01758, 85.5625, 93.0625, 12.6484, 79.6875, 12.6016, 105, 0.925293, 0.683594, 1.25586, 1.05078, 1.875, 3.72656, 1.89258, Triangle
0.0325012, -0.0734253, 1.00977, 1.05957, 0.0441284, 0.0789185, 0.13208, 0.871094, 0.0472412, 0.0277252, 0.0722656, 0.0527344, 0.121216, 0.805664, 0.141602, 0.337891, 3.91602, 2.68359, 88.5, 95.3125, 9.98438, 65.8125, 12.8906, 88.875, 0.848145, 0.694824, 1.01367, 0.928711, 1.9707, 4.68359, 2.0332, Triangle
-0.0889282, -0.0622253, 0.897461, 0.97998, 0.118347, -0.0314941, -0.00288773, 1.08691, 0.0717163, 0.0272064, 0.125977, 0.0805664, 0.125366, 1.24219, 0.143311, 0.345703, 6.45703, 2.51953, 75.5, 84.375, 11.3047, 100.75, 11.6172, 123.813, 0.905273, 0.635742, 1.34863, 1.05859, 1.90625, 4.43359, 1.84473, Triangle
0.0127106, -0.13855, 1.0127, 1.06934, -0.0475159, -0.0337219, 0.0479431, 0.870605, 0.0482483, 0.0250244, 0.0722656, 0.0458984, 0.1073, 0.765625, 0.150513, 0.273438, 3.92383, 3.58398, 88.9375, 96.4375, 8.88281, 62.1563, 12.3906, 83.625, 0.952148, 0.609863, 1.12988, 0.905762, 1.50098, 4.01953, 1.73047, Triangle
-0.0441895, -0.0899658, 0.998535, 1.0459, 0.0412903, 0.190796, 0.105835, 0.918457, 0.0423584, 0.0254517, 0.0820313, 0.0615234, 0.145874, 0.934082, 0.115417, 0.402344, 3.5918, 2.71875, 87.5, 93.625, 11.9609, 78.6875, 10.2578, 101, 0.774414, 0.790527, 1.14746, 0.985352, 2.04102, 4.69531, 1.65137, Triangle
0.0626221, -0.0257111, 1.03711, 1.04883, 0.0405273, -0.0421753, -0.0543518, 0.600586, 0.00794983, 0.00878906, 0.0185547, 0.015625, 0.118896, 0.207886, 0.154785, 0.127197, 0.962402, 0.766113, 88.6875, 90.375, 9.77344, 17, 12.7813, 39.5313, 0.462158, 0.449951, 0.742676, 0.733398, 1.82617, 2.58984, 1.93555, Triangle
0.0101852, -0.0371399, 1.00977, 1.00977, -0.0152664, 0.0127945, -0.00375557, 0.176147, 0.000878811, 0.000635147, 0.0078125, 0.0107422, 0.0049324, 0.0378418, 0.00709152, 0.0192413, 0.0795898, 0.163208, 83.25, 83.5, 0.418701, 3.08008, 0.576172, 4.07422, 0.161865, 0.109375, 0.355957, 0.360352, 0.398438, 1.07813, 0.329834, Triangle
-0.00657272, -0.0206299, 0.978516, 1, 0.0299988, 0.118286, 0.064209, 0.378418, 0.0193176, 0.0139236, 0.0307617, 0.0224609, 0.0122223, 0.151489, 0.102722, 0.142212, 1.56934, 1.16309, 80.125, 82.875, 1.06348, 13.4219, 8.66406, 23.1406, 0.555176, 0.518555, 0.787109, 0.711914, 0.494141, 2.13867, 1.56055, Triangle
0.0148697, -0.0505371, 1.03125, 1.0625, 0.00777817, -0.159912, -0.0467529, 0.807129, 0.0267029, 0.0286865, 0.0634766, 0.0576172, 0.0838013, 0.662598, 0.130981, 0.256348, 2.18164, 2.53125, 91.375, 96.1875, 6.79688, 55.7813, 10.7969, 73.5625, 0.684082, 0.687012, 1.06836, 0.984375, 1.52832, 3.16016, 1.62695, Triangle
0.00170803, -0.0636597, 0.992188, 1.0293, 0.00936127, 0.00488663, 0.112061, 0.724121, 0.0335999, 0.0282745, 0.0654297, 0.0556641, 0.0911255, 0.474609, 0.15271, 0.206055, 2.72461, 2.61914, 85.0625, 90.4375, 7.39063, 38.4688, 13.3984, 59.2188, 0.687012, 0.581543, 1.14941, 1.05469, 1.35547, 3.42773, 1.39941, Triangle
-0.0108185, -0.032959, 1.0127, 1.05664, 0.0728149, 0.119446, 0.0220337, 0.794922, 0.0383606, 0.030777, 0.0830078, 0.0625, 0.122742, 0.638672, 0.0958252, 0.245605, 3.11914, 2.58203, 89.8125, 95.5625, 10.3828, 52.9063, 7.80469, 71.125, 0.757813, 0.746582, 1.16504, 1.02734, 1.86328, 3.45508, 1.14648, Triangle
-0.0511169, -0.0415955, 0.919922, 0.975586, 0.0484924, -0.0408936, -0.0155411, 0.757324, 0.0553589, 0.0294342, 0.0869141, 0.0688477, 0.0570679, 0.708496, 0.0740967, 0.270508, 4.69922, 2.52539, 75.625, 82.6875, 4.81641, 57.5625, 6.02734, 68.4375, 0.891113, 0.708496, 1.10352, 0.998047, 1.01074, 3.68945, 1.375, Triangle
-0.00139904, -0.0739746, 1.02246, 1.06055, -0.00701904, -0.125244, -0.0125275, 0.770996, 0.0363159, 0.0205994, 0.0683594, 0.0537109, 0.0915527, 0.592285, 0.143066, 0.248535, 2.94336, 2.11328, 90.3125, 95.5625, 7.42578, 49.2813, 11.6094, 68.3125, 0.70166, 0.573242, 1.08789, 0.98877, 1.48926, 3.54883, 2.00391, Triangle
0.0114822, -0.0615845, 1.02441, 1.06055, 0.0145569, 0.0344238, 0.0738525, 0.674805, 0.0248718, 0.0345154, 0.0703125, 0.0634766, 0.14209, 0.430176, 0.0979614, 0.223389, 2.02734, 3.10352, 90.8125, 96.3125, 11.5391, 34.9688, 8.38281, 55.0313, 0.675293, 0.738281, 1.17871, 1.05273, 1.99707, 2.86719, 1.38184, Triangle
-0.0220184, -0.125488, 0.924316, 0.977051, 0.115051, 0.105713, 0.0287018, 0.827148, 0.0404663, 0.0240784, 0.081543, 0.0620117, 0.0609741, 0.655762, 0.166504, 0.223633, 3.32031, 3.22852, 75.875, 82.375, 6.01563, 54.0625, 13.5625, 73.5625, 0.685059, 0.620117, 0.95166, 0.89502, 1.06738, 2.93945, 1.87305, Triangle
0.061554, -0.123779, 1.01465, 1.06641, -0.0288239, -0.130127, 0.0267029, 0.88916, 0.0423279, 0.0274963, 0.0712891, 0.0498047, 0.119263, 0.763672, 0.128662, 0.242676, 3.73828, 3.4707, 89.1875, 96.25, 9.73438, 63.2813, 10.4844, 83.75, 0.769531, 0.647461, 1.05469, 0.96582, 1.55957, 3.69336, 1.42578, Triangle
-0.0251617, -0.0644531, 0.947754, 1.01855, 0.108154, 0.200684, 0.0797119, 1.00293, 0.0506287, 0.0331421, 0.164063, 0.114258, 0.164917, 1.07617, 0.103699, 0.396484, 4.15625, 3.02344, 86.125, 93.3125, 14.3203, 90.5, 8.92188, 113.688, 0.870117, 0.771484, 1.45898, 1.22168, 1.91211, 4.25391, 1.44141, Triangle
-0.0371399, -0.112854, 0.995605, 1.05957, -0.00635529, -0.177979, 0.00527191, 0.944336, 0.0412903, 0.0420532, 0.0917969, 0.0585938, 0.0847778, 0.941895, 0.17749, 0.34668, 3.45703, 4.44141, 87.75, 95.75, 6.87891, 78.9375, 14.3828, 100.375, 0.772949, 0.740723, 1.21094, 0.879395, 1.44727, 3.94922, 1.91602, Triangle
-0.0593567, -0.0620728, 0.953125, 1.01953, 0.105652, 0.148438, 0.0991821, 0.960938, 0.0498962, 0.0273285, 0.13916, 0.0927734, 0.123596, 0.945801, 0.140503, 0.330566, 4.32813, 2.52734, 84.9375, 91.75, 10.9219, 78.4375, 12.1953, 101.625, 0.758789, 0.706543, 1.3291, 1.09766, 1.53613, 3.78125, 1.77441, Triangle
0.000219822, -0.0960693, 0.993652, 1.04785, -0.0280457, -0.20874, -0.00492477, 0.921387, 0.0491333, 0.0253448, 0.0693359, 0.0439453, 0.114075, 0.871094, 0.119141, 0.300293, 3.98242, 2.80273, 85.6875, 92.5625, 9.3125, 74.125, 9.65625, 93.1875, 0.757813, 0.604004, 1.00781, 0.787598, 1.47949, 3.53516, 1.46289, Triangle
0.0264587, -0.0684814, 1.01367, 1.05957, 0.0566101, 0.102234, 0.121338, 0.845215, 0.0437622, 0.0221863, 0.0703125, 0.046875, 0.0964966, 0.772461, 0.115173, 0.29834, 3.60352, 2.17773, 88.9375, 94.8125, 8.07813, 63.4375, 10.5313, 82.0625, 0.773926, 0.616211, 0.94873, 0.825195, 1.46289, 3.79688, 1.53711, Triangle
