A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
5.490000	-17.446001	817.216980	-0.826875	23.778126	-1.465625
-16.409000	-28.853001	799.770996	13.418125	28.126875	-1.316875
33.733002	-38.003002	856.379028	9.524375	24.823750	5.455625
8.235000	-35.990002	871.140991	0.840000	26.980625	10.688125
-11.102000	-42.944000	865.528992	0.682500	22.465626	5.862500
-7.076000	-52.216000	877.668030	0.367500	25.991875	0.100625
-71.918999	-21.716000	791.596985	-0.459375	9.086875	-1.159375
-65.026001	-45.139999	831.429993	0.236250	-1.216250	-7.367500
-81.129997	-48.739002	855.647034	-14.783125	-11.379375	-9.086875
-66.917000	-58.987000	908.533997	-22.583750	-19.985001	-10.460625
-76.615997	-85.278000	903.166016	-21.625626	-11.370625	-6.339375
-29.829000	-100.345001	838.445007	-16.139376	-17.377501	-4.506250
-41.174999	-99.552002	890.356018	-9.283750	-6.663125	0.052500
-21.594000	-55.083000	738.770996	-12.600000	-2.126250	-8.211875
-65.514000	-54.839001	777.078979	-15.977500	7.853125	-0.463750
-10.553000	-125.781998	829.721985	19.333124	-4.891250	-8.242500
-55.205002	-74.786003	862.661987	35.161877	-21.682501	-5.748750
30.256001	-50.325001	1047.552979	55.396252	-5.136250	2.086875
-57.340000	32.757000	1047.308960	42.319374	-34.264999	-2.524375
7.015000	67.649002	1186.450073	51.629375	19.753124	-3.206875
-34.952999	55.693001	1231.773071	8.793750	-2.331875	5.604375
4.026000	117.303001	1262.822021	-15.395625	-10.154375	1.391250
-81.556999	-5.124000	1415.078003	-28.700001	-15.855000	1.701875
-19.032000	-26.108000	1336.754028	-11.795000	-13.632500	-0.371875
-39.466999	-5.856000	1318.576050	-15.951250	6.085625	7.288750
-43.615002	-40.564999	1214.327026	-11.497500	-5.893125	3.758125
-6.344000	-33.306000	1050.053955	-11.725000	8.802500	7.210000
-24.034000	-43.980999	1006.866028	-10.762500	-5.586875	5.455625
2.928000	-20.679001	983.380981	-3.045000	0.651875	11.655000
5.551000	-52.094002	1030.656006	-8.181250	-5.696250	11.659375
7.015000	-46.542999	1000.033997	-5.696250	-1.203125	8.763125
9.455000	-56.181000	1022.299011	-2.130625	-2.489375	4.851875
1.098000	-43.431999	1008.879028	-0.923125	-2.296875	0.074375
13.786000	-49.653999	1008.574036	3.145625	-2.603125	-2.222500
14.335000	-48.922001	1002.901001	5.363750	0.945000	-1.557500
17.385000	-38.186001	1024.433960	7.660625	-1.176875	-1.964375
26.840000	-44.164001	1011.502014	0.096250	2.485000	-1.946875
24.521999	-47.458000	1009.244995	-3.027500	-1.907500	-2.957500
33.611000	-41.541000	1001.376038	-3.141250	-1.478750	-3.220000
21.655001	-42.212002	986.004028	-3.263750	-1.964375	-3.749375
36.600002	-43.371002	1022.665039	-4.738125	-7.498750	-3.675000
-15.921000	-87.656998	1259.161987	-12.648125	-13.615000	-3.605000
12.749001	-119.376999	1408.428955	-13.116250	-11.558750	-0.004375
28.304001	-114.680000	1475.529053	-14.271250	-2.734375	-1.540000
-31.842001	-144.326004	1450.640991	-4.935000	14.918750	-2.086875
9.638000	-118.218002	1353.589966	4.230625	12.464375	-4.856250
35.319000	-89.792000	1192.550049	11.318125	24.259375	-3.924375
48.068001	-59.230999	1099.586060	17.189375	15.509375	-4.720625
-6.222000	-37.637001	971.729980	6.645625	32.418751	0.468125
-18.483000	14.701000	925.369995	9.213750	22.238125	-2.362500
-13.176001	7.137000	866.505005	-3.250625	26.958750	2.953125
19.520000	-15.189000	843.874023	11.996250	22.120001	1.833125
-53.497002	-60.633999	791.718994	-1.903125	25.396875	10.723125
-87.413002	-18.422001	759.205994	-6.195000	5.481875	5.783750
-100.710999	-54.595001	761.402039	-4.042500	22.303749	-0.380625
-47.458000	-24.766001	784.277039	2.279375	12.635000	-3.045000
-61.427002	-34.647999	759.755005	6.146875	20.995625	7.231875
-70.698997	-34.098999	745.176025	9.458750	12.293750	7.148750
-53.070000	-14.091001	692.898987	15.137500	10.880625	6.107500
-56.913002	-18.056000	655.078979	17.893749	2.721250	3.946250
-94.976997	-17.019001	719.067993	2.668750	-7.105000	3.801875
-68.014999	-13.481000	769.453979	-21.599375	-4.943750	2.835000
-110.227005	-25.132000	726.997986	-36.526875	4.528125	8.566250
-149.084000	-42.882999	761.645996	-18.090626	-11.799375	5.433750
-62.464001	-92.415001	792.207031	-5.035625	2.528750	-7.691250
-117.303001	-78.933998	907.436035	-9.143750	-0.533750	-9.913750
-102.175003	-59.963001	922.869019	-16.891874	-21.599375	-11.781875
-150.669998	-110.653999	1005.585022	-30.362499	27.934376	-4.077500
-123.647003	-88.266998	1030.961060	-3.609375	-60.453751	-11.318125
-107.237999	-149.022995	1214.204956	5.591250	-12.306875	-3.360000
-163.602005	-162.931000	1291.187012	41.348125	-42.109375	-18.930626
-39.771999	-35.380001	1286.978027	31.854376	-62.278126	-23.121876
-42.334000	-67.649002	1482.848999	2.550625	-48.973751	-12.893125
11.590000	-71.980003	1415.932007	-5.276250	-6.453125	-6.492500
-4.941000	-74.359001	1279.414062	-12.696250	-2.410625	-4.361875
-6.405000	-95.098999	1167.784058	8.955625	15.837500	0.756875
-6.710000	-44.591000	1076.040039	20.636875	19.175625	4.278750
-17.202000	-65.879997	1057.557007	12.827500	15.330000	4.720625
-13.054000	-58.987000	1027.605957	10.045000	1.500625	2.021250
-8.113000	-52.643002	1004.059998	1.198750	6.448750	-1.386875
12.078000	-41.053001	996.862000	-0.481250	1.697500	-3.631250
1.159000	-27.084000	975.450989	-2.843750	-0.892500	-1.662500
1.403000	-31.659000	983.747009	-5.757500	-6.671875	-1.666875
0.000000	-41.358002	1015.955017	-9.660000	-5.446875	0.275625
2.196000	-37.698002	1009.428040	-6.383125	-0.612500	3.294375
