A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-4.514000	8.967000	1015.528015	-0.196875	0.551250	-0.227500
-0.122000	9.638000	1017.053040	-0.223125	0.328125	-0.201250
-2.806000	6.344000	1017.114014	-0.301875	0.406875	-0.310625
-6.710000	5.978000	1020.713013	-0.231875	0.656250	-0.297500
2.623000	8.235000	1016.869995	-0.144375	0.354375	-0.306250
-4.636000	8.967000	1018.212036	-0.363125	0.616875	-0.231875
-5.368000	5.551000	1020.164001	-0.253750	0.660625	-0.245000
-3.904000	10.370000	1018.760986	-0.201250	0.411250	-0.350000
-2.989000	5.124000	1019.066040	-0.577500	0.634375	-0.393750
-6.832000	5.490000	1017.906982	-0.363125	0.770000	-0.236250
-5.856000	9.150001	1016.747986	-0.358750	0.481250	-0.201250
1.525000	9.150001	1017.174988	-0.441875	0.752500	-0.319375
-7.198000	7.259000	1015.772034	-0.013125	0.301875	-0.253750
-2.501000	9.333000	1018.028992	-0.175000	0.345625	-0.258125
-12.200000	12.322001	1016.138000	-0.463750	0.656250	-0.297500
-2.745000	7.320000	1012.905029	-0.280000	0.560000	-0.179375
-0.610000	9.272000	1017.968018	-0.424375	0.546875	-0.240625
-6.954000	7.564000	1019.309998	-0.328125	0.621250	-0.363125
-10.431000	10.736000	1017.723999	-0.380625	0.533750	-0.262500
-3.538000	5.673000	1019.798035	-0.214375	0.577500	-0.223125
-2.867000	6.954000	1018.578003	-0.301875	0.568750	-0.315000
-3.233000	8.174000	1016.747986	-0.258125	0.581875	-0.262500
-2.257000	9.882000	1017.114014	-0.332500	0.420000	-0.166250
-3.538000	10.980000	1017.480042	-0.385000	0.656250	-0.332500
-3.050000	4.209000	1017.358032	-0.341250	0.721875	-0.354375
-0.671000	4.148000	1017.723999	-0.266875	0.568750	-0.135625
-8.662000	9.821000	1025.044067	-0.363125	0.573125	-0.205625
-2.135000	12.871000	1015.406006	-0.297500	0.678125	-0.354375
-0.976000	13.359000	1014.307983	-0.179375	0.708750	-0.148750
-4.636000	7.442000	1015.528015	-0.345625	0.520625	-0.245000
-9.089000	8.479000	1015.772034	-0.196875	0.717500	-0.341250
