@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_MEAN_on_GY_Z numeric
@attribute F7_VAR_on_ACC_X numeric
@attribute F8_VAR_on_ACC_Z numeric
@attribute F9_VAR_on_GY_Y numeric
@attribute F10_VAR_on_GY_Z numeric
@attribute F11_ENERGY_on_ACC_X numeric
@attribute F12_ENERGY_on_ACC_Y numeric
@attribute F13_ENERGY_on_ACC_Z numeric
@attribute F14_ENERGY_on_GY_X numeric
@attribute F15_ENERGY_on_GY_Y numeric
@attribute F16_ENERGY_on_GY_Z numeric
@attribute F17_PeakToPeak_on_ACC_X numeric
@attribute F18_ZeroCross_on_ACC_X numeric
@attribute F19_ZeroCross_on_ACC_Y numeric
@attribute F20_ZeroCross_on_ACC_Z numeric
@attribute F21_ZeroCross_on_GY_X numeric
@attribute F22_ZeroCross_on_GY_Y numeric
@attribute F23_ZeroCross_on_GY_Z numeric
@attribute F24_PeaKDet_on_ACC_X numeric
@attribute F25_PeaKDet_on_ACC_Y numeric
@attribute F26_PeaKDet_on_ACC_Z numeric
@attribute F27_PeaKDet_on_GY_X numeric
@attribute F28_PeaKDet_on_GY_Z numeric
@attribute F29_MIN_on_ACC_X numeric
@attribute F30_MIN_on_ACC_Z numeric
@attribute F31_MAX_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
-0.00342178, -0.023056, 0.988281, 0.0298615, 0.130981, 0.0722656, 0.0215607, 0.0283203, 0.171631, 0.12085, 1.74902, 1.40625, 81.4375, 1.87793, 15.2969, 10.2188, 0.683594, 34, 42, 66, 42, 48, 34, 52, 43, 56, 45, 38, -0.449219, 0.448242, 1.26074, Triangle
0.0099411, -0.0437317, 1.02344, 0.00361443, -0.17688, -0.0536499, 0.0314026, 0.0869141, 0.775879, 0.167725, 2.55273, 2.82227, 92, 9.97656, 65.4375, 13.8281, 0.839355, 22, 30, 30, 60, 22, 28, 52, 45, 39, 44, 35, -0.491699, 0.34668, 0.804688, Triangle
0.00199127, -0.0726929, 0.986328, 0.0147934, 0.0146408, 0.111145, 0.0388489, 0.0878906, 0.587402, 0.189331, 3.14844, 3.01758, 85.9375, 12.1328, 47.625, 16.3438, 0.81543, 24, 26, 48, 34, 36, 42, 58, 50, 51, 38, 41, -0.539551, 0.37207, 1.12891, Triangle
-0.00566864, -0.0301666, 1.02051, 0.0631714, 0.09375, 0.0323486, 0.0444946, 0.0927734, 0.748535, 0.130127, 3.60938, 3.05469, 91.875, 14.5391, 61.375, 10.6406, 0.855469, 34, 24, 24, 46, 30, 38, 57, 41, 40, 37, 34, -0.565918, 0.317871, 0.990234, Triangle
-0.0537415, -0.0414124, 0.918457, 0.0557556, 0.0164642, -0.00743484, 0.0621643, 0.097168, 0.779785, 0.0953369, 5.27344, 2.99414, 76.25, 7.37891, 63.25, 7.73047, 0.955078, 20, 32, 14, 38, 22, 36, 50, 45, 39, 42, 41, -0.563965, 0.36499, 0.838867, Triangle
-0.00470352, -0.0686646, 1.02051, -0.00751114, -0.160156, -0.0290833, 0.042511, 0.0839844, 0.77832, 0.202881, 3.44727, 2.39258, 91.1875, 11.25, 65.1875, 16.5156, 0.876953, 30, 42, 26, 46, 34, 48, 54, 50, 41, 49, 40, -0.52002, 0.413086, 1.18848, Triangle
0.0133972, -0.0653076, 1.0127, 0.0162354, 0.0235138, 0.0690308, 0.0301819, 0.0888672, 0.535156, 0.128418, 2.46094, 3.7207, 90.3125, 16.9688, 43.4063, 10.7969, 0.788574, 38, 22, 42, 46, 20, 42, 54, 44, 46, 41, 44, -0.496094, 0.353027, 0.873535, Triangle
-0.0182953, -0.128418, 0.936035, 0.116333, 0.141479, 0.0387268, 0.0453491, 0.0917969, 0.700684, 0.19165, 3.70313, 3.52148, 78.4375, 8.28906, 58.4375, 15.6563, 0.78125, 20, 20, 30, 38, 22, 34, 47, 38, 34, 42, 42, -0.505371, 0.392334, 1.19824, Triangle
0.0541687, -0.122009, 1.0127, -0.0238953, -0.158447, 0.0109787, 0.0488892, 0.0820313, 0.912598, 0.171265, 4.19922, 3.94141, 89.75, 13.5938, 76, 13.8906, 0.899902, 22, 22, 34, 30, 34, 32, 52, 48, 48, 45, 43, -0.532227, 0.324951, 1.16797, Triangle
-0.0161285, -0.0674438, 0.95752, 0.0917969, 0.216675, 0.0949707, 0.0576477, 0.174805, 1.18359, 0.142334, 4.69531, 3.42773, 88.5, 18.5, 99.75, 12.2734, 0.970703, 42, 30, 30, 22, 22, 38, 48, 49, 35, 38, 42, -0.655762, -0.011467, 1.01074, Triangle
-0.0442505, -0.106873, 0.986328, 0.00614929, -0.190308, -0.0165405, 0.0462952, 0.109375, 1.07617, 0.21875, 3.91211, 4.98438, 87.6875, 11.2266, 90.1875, 17.75, 0.922852, 22, 14, 18, 34, 28, 34, 46, 38, 42, 41, 37, -0.607422, 0.186157, 1.05957, Triangle
-0.0507813, -0.0681152, 0.966309, 0.097168, 0.164429, 0.111633, 0.0539551, 0.145508, 1.00586, 0.200928, 4.58203, 2.98633, 87.5, 13.5313, 83.75, 17.2969, 0.836426, 18, 34, 18, 22, 22, 32, 48, 35, 30, 47, 44, -0.558105, 0.152954, 1.03906, Triangle
-0.00897217, -0.0864868, 0.986328, -0.0238495, -0.230713, -0.00905609, 0.0565796, 0.0830078, 0.929688, 0.155396, 4.59375, 3.01758, 85.5625, 12.6484, 79.6875, 12.6016, 0.925293, 26, 22, 20, 36, 22, 32, 52, 45, 32, 46, 36, -0.582031, 0.323242, 1.02637, Triangle
0.0325012, -0.0734253, 1.00977, 0.0441284, 0.0789185, 0.13208, 0.0472412, 0.0722656, 0.805664, 0.141602, 3.91602, 2.68359, 88.5, 9.98438, 65.8125, 12.8906, 0.848145, 26, 40, 22, 36, 16, 26, 51, 49, 43, 46, 43, -0.522949, 0.401123, 1.24512, Triangle
-0.0889282, -0.0622253, 0.897461, 0.118347, -0.0314941, -0.00288773, 0.0717163, 0.125977, 1.24219, 0.143311, 6.45703, 2.51953, 75.5, 11.3047, 100.75, 11.6172, 0.905273, 20, 30, 24, 44, 18, 32, 56, 48, 32, 47, 41, -0.606445, 0.180054, 1.0293, Triangle
0.0127106, -0.13855, 1.0127, -0.0475159, -0.0337219, 0.0479431, 0.0482483, 0.0722656, 0.765625, 0.150513, 3.92383, 3.58398, 88.9375, 8.88281, 62.1563, 12.3906, 0.952148, 14, 24, 16, 38, 22, 38, 48, 44, 41, 36, 36, -0.629395, 0.38208, 1.06152, Triangle
-0.0441895, -0.0899658, 0.998535, 0.0412903, 0.190796, 0.105835, 0.0423584, 0.0820313, 0.934082, 0.115417, 3.5918, 2.71875, 87.5, 11.9609, 78.6875, 10.2578, 0.774414, 38, 14, 30, 38, 36, 38, 52, 42, 34, 43, 41, -0.54834, 0.388428, 0.864746, Triangle
0.0626221, -0.0257111, 1.03711, 0.0405273, -0.0421753, -0.0543518, 0.00794983, 0.0185547, 0.207886, 0.154785, 0.962402, 0.766113, 88.6875, 9.77344, 17, 12.7813, 0.462158, 26, 12, 0, 28, 34, 32, 31, 25, 35, 26, 23, -0.0869141, 0.689941, 0.91748, Triangle
0.0101852, -0.0371399, 1.00977, -0.0152664, 0.0127945, -0.00375557, 0.000878811, 0.0078125, 0.0378418, 0.00709152, 0.0795898, 0.163208, 83.25, 0.418701, 3.08008, 0.576172, 0.161865, 6, 16, 12, 20, 28, 18, 31, 22, 20, 21, 25, -0.0592041, 0.842285, 0.136108, Triangle
-0.00657272, -0.0206299, 0.978516, 0.0299988, 0.118286, 0.064209, 0.0193176, 0.0307617, 0.151489, 0.102722, 1.56934, 1.16309, 80.125, 1.06348, 13.4219, 8.66406, 0.555176, 10, 10, 22, 18, 12, 14, 26, 24, 35, 28, 25, -0.374023, 0.535156, 1.10059, Triangle
0.0148697, -0.0505371, 1.03125, 0.00777817, -0.159912, -0.0467529, 0.0267029, 0.0634766, 0.662598, 0.130981, 2.18164, 2.53125, 91.375, 6.79688, 55.7813, 10.7969, 0.684082, 14, 10, 14, 32, 18, 12, 25, 16, 17, 26, 22, -0.452881, 0.427246, 0.766602, Triangle
0.00170803, -0.0636597, 0.992188, 0.00936127, 0.00488663, 0.112061, 0.0335999, 0.0654297, 0.474609, 0.15271, 2.72461, 2.61914, 85.0625, 7.39063, 38.4688, 13.3984, 0.687012, 16, 10, 22, 18, 18, 12, 31, 20, 25, 20, 19, -0.480957, 0.417725, 0.850098, Triangle
-0.0108185, -0.032959, 1.0127, 0.0728149, 0.119446, 0.0220337, 0.0383606, 0.0830078, 0.638672, 0.0958252, 3.11914, 2.58203, 89.8125, 10.3828, 52.9063, 7.80469, 0.757813, 10, 16, 18, 14, 14, 26, 35, 17, 21, 23, 25, -0.543945, 0.377686, 0.627441, Triangle
-0.0511169, -0.0415955, 0.919922, 0.0484924, -0.0408936, -0.0155411, 0.0553589, 0.0869141, 0.708496, 0.0740967, 4.69922, 2.52539, 75.625, 4.81641, 57.5625, 6.02734, 0.891113, 8, 12, 12, 22, 14, 20, 23, 21, 13, 26, 17, -0.532227, 0.376221, 0.568848, Triangle
-0.00139904, -0.0739746, 1.02246, -0.00701904, -0.125244, -0.0125275, 0.0363159, 0.0683594, 0.592285, 0.143066, 2.94336, 2.11328, 90.3125, 7.42578, 49.2813, 11.6094, 0.70166, 6, 22, 14, 18, 12, 22, 33, 26, 21, 25, 25, -0.480225, 0.46582, 1.0127, Triangle
0.0114822, -0.0615845, 1.02441, 0.0145569, 0.0344238, 0.0738525, 0.0248718, 0.0703125, 0.430176, 0.0979614, 2.02734, 3.10352, 90.8125, 11.5391, 34.9688, 8.38281, 0.675293, 12, 14, 18, 26, 8, 20, 29, 20, 30, 24, 26, -0.417236, 0.446045, 0.65918, Triangle
-0.0220184, -0.125488, 0.924316, 0.115051, 0.105713, 0.0287018, 0.0404663, 0.081543, 0.655762, 0.166504, 3.32031, 3.22852, 75.875, 6.01563, 54.0625, 13.5625, 0.685059, 6, 12, 12, 20, 10, 14, 28, 20, 17, 23, 23, -0.4646, 0.429443, 0.865723, Triangle
0.061554, -0.123779, 1.01465, -0.0288239, -0.130127, 0.0267029, 0.0423279, 0.0712891, 0.763672, 0.128662, 3.73828, 3.4707, 89.1875, 9.73438, 63.2813, 10.4844, 0.769531, 6, 16, 22, 20, 14, 6, 25, 21, 18, 24, 28, -0.479004, 0.434814, 0.848633, Triangle
-0.0251617, -0.0644531, 0.947754, 0.108154, 0.200684, 0.0797119, 0.0506287, 0.164063, 1.07617, 0.103699, 4.15625, 3.02344, 86.125, 14.3203, 90.5, 8.92188, 0.870117, 6, 12, 12, 10, 18, 14, 21, 24, 14, 21, 24, -0.61084, 0.136108, 0.759766, Triangle
-0.0371399, -0.112854, 0.995605, -0.00635529, -0.177979, 0.00527191, 0.0412903, 0.0917969, 0.941895, 0.17749, 3.45703, 4.44141, 87.75, 6.87891, 78.9375, 14.3828, 0.772949, 6, 14, 14, 10, 12, 18, 21, 16, 15, 25, 21, -0.545898, 0.239258, 0.833496, Triangle
-0.0593567, -0.0620728, 0.953125, 0.105652, 0.148438, 0.0991821, 0.0498962, 0.13916, 0.945801, 0.140503, 4.32813, 2.52734, 84.9375, 10.9219, 78.4375, 12.1953, 0.758789, 10, 18, 12, 10, 10, 20, 21, 18, 14, 19, 22, -0.526367, 0.20874, 0.900879, Triangle
0.000219822, -0.0960693, 0.993652, -0.0280457, -0.20874, -0.00492477, 0.0491333, 0.0693359, 0.871094, 0.119141, 3.98242, 2.80273, 85.6875, 9.3125, 74.125, 9.65625, 0.757813, 6, 14, 16, 14, 14, 16, 30, 24, 18, 20, 24, -0.515625, 0.397949, 0.760742, Triangle
0.0264587, -0.0684814, 1.01367, 0.0566101, 0.102234, 0.121338, 0.0437622, 0.0703125, 0.772461, 0.115173, 3.60352, 2.17773, 88.9375, 8.07813, 63.4375, 10.5313, 0.773926, 6, 16, 18, 16, 8, 14, 30, 14, 21, 18, 21, -0.507813, 0.439209, 0.890625, Triangle
-0.0844727, -0.0600891, 0.896484, 0.0969238, -0.092041, -0.0118713, 0.0643921, 0.116699, 1.17773, 0.119324, 5.80078, 2.18555, 74.625, 7.09766, 96.1875, 9.67969, 0.82666, 10, 10, 16, 18, 10, 16, 26, 23, 11, 19, 24, -0.574707, 0.261963, 0.830566, Triangle
0.0140228, -0.138062, 1.00586, -0.0401306, 0.00104141, 0.0720215, 0.0443115, 0.0683594, 0.623535, 0.104004, 3.60742, 3.19336, 87.5625, 6.11719, 50.5313, 8.85156, 0.804199, 4, 16, 8, 24, 6, 18, 17, 16, 14, 23, 22, -0.529297, 0.448975, 0.768066, Triangle
-0.0568542, -0.0905762, 0.985352, 0.0482483, 0.200317, 0.088562, 0.0393677, 0.0810547, 0.849609, 0.0769043, 3.45313, 2.4082, 85.25, 9.07813, 72.125, 6.86719, 0.717773, 10, 12, 16, 18, 20, 10, 20, 15, 18, 31, 24, -0.518066, 0.388428, 0.602539, Triangle
0.0620117, -0.0253906, 1.04102, 0.0392151, -0.0156021, -0.0482483, 0.00447083, 0, 0.0506897, 0.0744629, 0.673828, 0.558594, 87.8125, 4.00391, 4.12891, 6.22266, 0.307861, 12, 8, 0, 32, 26, 20, 31, 20, 37, 24, 19, -0.0284119, 0.867676, 0.615234, Triangle
0.0107574, -0.0368652, 1.00879, -0.015274, 0.00606155, -0.00162029, 0.000447989, 0.00585938, 0.0139008, 0.00481033, 0.0456848, 0.140625, 82.9375, 0.17688, 1.12988, 0.390381, 0.0991821, 4, 12, 4, 4, 24, 10, 31, 23, 24, 18, 17, -0.0305634, 0.913574, 0.109009, Triangle
-0.00823212, -0.0187683, 0.973633, 0.030777, 0.0875244, 0.0555725, 0.0168152, 0.0307617, 0.164795, 0.0924683, 1.36816, 0.912598, 79.3125, 0.709473, 13.9844, 7.74609, 0.484619, 2, 10, 14, 10, 12, 6, 22, 18, 37, 27, 18, -0.349365, 0.587891, 0.855469, Triangle
0.0186005, -0.0600586, 1.0332, 0.0120697, -0.122192, -0.0307007, 0.0223083, 0.0488281, 0.53418, 0.109924, 1.83691, 2.30273, 90.5, 4.33984, 44.5313, 8.98438, 0.575195, 10, 10, 10, 18, 10, 10, 20, 12, 7, 24, 17, -0.389893, 0.561523, 0.642578, Triangle
0.00155735, -0.0524902, 0.993652, 0.00613403, -0.00588608, 0.10614, 0.0304108, 0.0507813, 0.404297, 0.130737, 2.46484, 1.94922, 84.125, 4.24609, 32.7813, 11.5078, 0.624512, 4, 10, 14, 16, 14, 4, 30, 12, 21, 15, 17, -0.44873, 0.544434, 0.764648, Triangle
-0.0196838, -0.035675, 1, 0.0772095, 0.144775, 0.0119476, 0.0343323, 0.0664063, 0.553223, 0.0766602, 2.81445, 2.02344, 86.4375, 7.73828, 46.5625, 6.22266, 0.656738, 6, 8, 14, 12, 10, 16, 21, 13, 13, 17, 14, -0.497314, 0.507324, 0.59668, Triangle
-0.0435791, -0.0437927, 0.933105, 0.0311279, -0.101318, -0.0257874, 0.0472107, 0.0703125, 0.619141, 0.0626221, 3.98047, 2.03125, 76.25, 3.37305, 51.0313, 5.13281, 0.740234, 10, 10, 10, 14, 14, 12, 17, 15, 9, 16, 12, -0.460693, 0.431641, 0.525879, Triangle
0.000107646, -0.081604, 1.02051, 0.0112381, -0.0838013, 0.00952148, 0.0329895, 0.0566406, 0.45752, 0.0996094, 2.67383, 2.07227, 88.9375, 5.33594, 37.6563, 8.07813, 0.652832, 4, 12, 4, 10, 10, 10, 23, 12, 14, 23, 17, -0.464844, 0.513672, 0.82959, Triangle
0.0103226, -0.0545654, 1.02832, 0.0107803, 0.0635376, 0.0767822, 0.0220795, 0.0605469, 0.395264, 0.0774536, 1.79785, 2.22266, 90.625, 7.53516, 32.375, 6.75781, 0.562012, 4, 12, 14, 12, 8, 12, 14, 14, 13, 22, 16, -0.359863, 0.47876, 0.555664, Triangle
-0.0220642, -0.122192, 0.918945, 0.1073, 0.0376282, 0.0105667, 0.0352173, 0.0649414, 0.594727, 0.147949, 2.89453, 2.84961, 73.6875, 4.32031, 48.3125, 12, 0.59082, 6, 10, 10, 10, 10, 10, 15, 12, 13, 17, 17, -0.38501, 0.444092, 0.733887, Triangle
0.0644531, -0.121704, 1.01465, -0.0323181, -0.0908813, 0.044281, 0.0386047, 0.0556641, 0.622559, 0.103394, 3.4668, 3.00977, 87.9375, 7.34375, 51.1563, 8.53906, 0.657227, 4, 12, 8, 8, 10, 6, 23, 13, 12, 17, 22, -0.41626, 0.482422, 0.626465, Triangle
-0.0356445, -0.0610046, 0.938965, 0.13269, 0.164795, 0.0581055, 0.0434265, 0.134766, 0.947266, 0.0874634, 3.62305, 2.49805, 82.375, 11.5234, 79, 7.35938, 0.740234, 6, 8, 10, 10, 10, 10, 9, 8, 12, 19, 16, -0.523438, 0.250977, 0.693359, Triangle
-0.0272522, -0.121277, 1.00195, -0.0259094, -0.14856, 0.0409851, 0.0363464, 0.0751953, 0.789063, 0.14917, 3.00586, 3.57617, 87.5, 4.10938, 65.75, 12.2344, 0.680664, 6, 10, 6, 6, 12, 10, 20, 6, 12, 22, 20, -0.484375, 0.337891, 0.813965, Triangle
-0.0690308, -0.0540771, 0.946777, 0.118042, 0.113831, 0.0733643, 0.0444336, 0.112305, 0.865723, 0.101929, 3.98828, 2.06445, 81.75, 9.125, 71.25, 8.69531, 0.666504, 6, 4, 10, 10, 6, 6, 12, 14, 6, 10, 20, -0.460205, 0.296631, 0.709961, Triangle
0.0117798, -0.108398, 1.00098, -0.0357666, -0.170044, 0.0123825, 0.0441284, 0.0517578, 0.741699, 0.10022, 3.58984, 2.53125, 85.375, 6.33984, 62.4688, 8.13281, 0.70752, 6, 10, 8, 8, 12, 6, 22, 8, 14, 15, 21, -0.470459, 0.478516, 0.707031, Triangle
0.0163879, -0.0641479, 1.01563, 0.0665894, 0.137573, 0.105164, 0.0397644, 0.0595703, 0.711914, 0.0969849, 3.24609, 1.65039, 88.4375, 6.55078, 59.25, 8.75781, 0.697754, 6, 18, 8, 12, 4, 6, 13, 14, 13, 19, 15, -0.447021, 0.441406, 0.729004, Triangle
-0.0753784, -0.0609131, 0.907715, 0.0704956, -0.153564, -0.0172577, 0.0596924, 0.0961914, 1.02344, 0.105408, 5.29688, 1.87695, 74.5625, 4.77344, 84.875, 8.57031, 0.737793, 6, 12, 10, 14, 10, 8, 11, 7, 9, 14, 19, -0.494629, 0.342773, 0.696289, Triangle
0.011055, -0.134277, 0.998535, -0.0275116, 0.0270386, 0.0919189, 0.0405884, 0.0498047, 0.51123, 0.0791626, 3.29883, 2.76563, 84.875, 3.71094, 41.4688, 7.10156, 0.672852, 4, 10, 4, 12, 6, 18, 15, 10, 9, 22, 19, -0.464355, 0.474854, 0.616699, Triangle
-0.0713501, -0.0900879, 0.975586, 0.0526123, 0.202026, 0.0775146, 0.0389099, 0.0678711, 0.719727, 0.0575256, 3.56641, 2.04688, 82.625, 6.82031, 61.6563, 5.15234, 0.663574, 6, 12, 10, 10, 10, 14, 18, 7, 11, 16, 23, -0.516602, 0.417236, 0.533691, Triangle
0.059845, -0.0228119, 1.03027, 0.0430603, -0.000528336, -0.0438232, 0.00199127, 0.00292969, 0.0137939, 0.0175476, 0.451904, 0.239746, 86.25, 1.20215, 1.11816, 1.57813, 0.18335, 4, 8, 0, 12, 22, 16, 27, 17, 39, 25, 21, -0.0230103, 0.923828, 0.305664, Triangle
0.0125885, -0.038147, 1.00977, -0.0158539, 0.00415802, -0.000807285, 0.000194907, 0, 0.00412369, 0.00266838, 0.0286407, 0.136475, 82.5, 0.0559082, 0.335693, 0.216309, 0.0566101, 0, 8, 4, 4, 22, 6, 17, 26, 20, 27, 19, -0.0158844, 0.968262, 0.0814819, Triangle
-0.00511169, -0.0248718, 0.983887, 0.0246735, 0.0324402, 0.0283661, 0.0114594, 0.015625, 0.155273, 0.0831909, 0.930664, 0.516113, 79.75, 0.343262, 12.6797, 6.80859, 0.37915, 4, 8, 8, 6, 12, 6, 14, 14, 25, 23, 9, -0.274658, 0.64209, 0.622559, Triangle
0.020752, -0.0596008, 1.02344, 0.0196075, -0.0555725, 0.0267029, 0.0151291, 0.0273438, 0.273193, 0.0771484, 1.26074, 1.5957, 87.1875, 1.48438, 22.4063, 6.3125, 0.408936, 8, 4, 4, 8, 14, 6, 8, 11, 11, 27, 12, -0.257813, 0.625488, 0.529297, Triangle
-0.0010891, -0.0443726, 1.00879, 0.0151215, -0.00118351, 0.0787354, 0.0228729, 0.0283203, 0.269775, 0.0843506, 1.85352, 0.999023, 84.75, 1.27637, 21.8594, 7.34375, 0.483154, 4, 10, 10, 14, 12, 6, 22, 13, 11, 20, 11, -0.339844, 0.601074, 0.574219, Triangle
-0.040741, -0.0341797, 0.969238, 0.0731812, 0.14209, 0.000492573, 0.0265045, 0.0380859, 0.36499, 0.0468445, 2.2832, 1.10645, 79.25, 3.98438, 31.2188, 3.79688, 0.515137, 6, 8, 10, 8, 8, 4, 9, 7, 7, 13, 17, -0.362549, 0.52002, 0.431885, Triangle
-0.0201569, -0.0550842, 0.966309, 0.0137558, -0.149902, -0.0328979, 0.0283051, 0.0380859, 0.390381, 0.0450134, 2.32813, 1.22266, 78.75, 1.70898, 33.4688, 3.73633, 0.508301, 6, 10, 6, 14, 10, 8, 17, 13, 9, 22, 20, -0.332764, 0.575195, 0.32373, Triangle
0.00195026, -0.0826416, 1.00977, 0.0263824, -0.0383606, 0.0475769, 0.0267944, 0.0253906, 0.285889, 0.0671997, 2.17188, 1.65137, 84.6875, 3.38867, 23.2969, 5.62891, 0.508301, 4, 8, 4, 6, 6, 6, 13, 9, 12, 18, 20, -0.341797, 0.609375, 0.533203, Triangle
-0.00342369, -0.0515137, 1.02051, 0.0149384, 0.112854, 0.0599365, 0.0162354, 0.0302734, 0.288086, 0.043396, 1.31738, 1.19824, 86.875, 4.19531, 24.375, 3.81055, 0.422607, 6, 8, 10, 12, 4, 8, 14, 11, 9, 19, 18, -0.263916, 0.582031, 0.417236, Triangle
-0.0123749, -0.122986, 0.939941, 0.0817871, -0.0678101, -0.0142899, 0.0245514, 0.0327148, 0.354004, 0.109314, 2.00195, 2.15625, 74.25, 2.70898, 29.0625, 8.875, 0.439453, 6, 8, 8, 10, 6, 6, 17, 14, 11, 13, 11, -0.256348, 0.608887, 0.583984, Triangle
0.0665283, -0.114014, 1.01074, -0.0108185, -0.0410767, 0.0717773, 0.0296631, 0.0302734, 0.371338, 0.0623474, 2.76367, 2.11523, 85.25, 4.58984, 30.2344, 5.47266, 0.548828, 4, 6, 4, 4, 6, 6, 17, 11, 14, 17, 12, -0.309082, 0.595703, 0.468506, Triangle
-0.0451965, -0.0559082, 0.93457, 0.128052, 0.0999756, 0.032074, 0.0270081, 0.0634766, 0.595703, 0.0578613, 2.35547, 1.38672, 75.9375, 6.6875, 49.0938, 4.77344, 0.492188, 6, 8, 10, 4, 6, 6, 15, 9, 8, 19, 11, -0.318115, 0.462891, 0.456299, Triangle
-0.0184937, -0.125732, 1.00684, -0.0259247, -0.0856323, 0.0801392, 0.0274963, 0.0429688, 0.444824, 0.10144, 2.25586, 2.20117, 85.625, 2.26758, 36.6563, 8.74219, 0.53125, 6, 10, 4, 4, 8, 6, 9, 7, 12, 19, 15, -0.389648, 0.526855, 0.537598, Triangle
-0.0745239, -0.0509949, 0.938965, 0.108704, 0.0391235, 0.0352173, 0.029541, 0.0541992, 0.600098, 0.0675659, 2.84375, 1.26855, 75.875, 5.98438, 48.75, 5.57422, 0.527344, 6, 4, 8, 6, 6, 6, 7, 9, 6, 13, 14, -0.345947, 0.523926, 0.458008, Triangle
0.0237885, -0.116699, 0.999512, -0.0276794, -0.0960693, 0.0526733, 0.0369263, 0.0253906, 0.444824, 0.0687866, 3.04102, 1.86523, 83.0625, 3.11914, 36.8125, 5.80078, 0.602051, 4, 10, 4, 4, 8, 6, 13, 9, 8, 20, 15, -0.375488, 0.575684, 0.501465, Triangle
-0.0125504, -0.0601807, 0.996094, 0.0738525, 0.178833, 0.0802612, 0.0318298, 0.0341797, 0.491455, 0.0619202, 2.5918, 0.851074, 83.1875, 3.78711, 42.4375, 5.54297, 0.553223, 6, 10, 8, 8, 4, 6, 8, 12, 5, 18, 7, -0.340576, 0.556641, 0.525879, Triangle
-0.0490723, -0.0726318, 0.935059, 0.0471802, -0.204712, -0.0134964, 0.043396, 0.0478516, 0.612305, 0.0769653, 3.71289, 1.38672, 74.75, 2.87109, 53.0313, 6.25391, 0.606934, 6, 10, 10, 10, 10, 4, 5, 5, 6, 12, 9, -0.373291, 0.505859, 0.522461, Triangle
0.00473022, -0.12146, 0.99707, -0.0102158, 0.0357666, 0.0994873, 0.0316162, 0.0263672, 0.328857, 0.0519409, 2.56445, 1.77246, 82.6875, 1.68945, 26.75, 5.01172, 0.560059, 4, 10, 4, 4, 6, 12, 9, 10, 9, 17, 17, -0.366211, 0.589844, 0.466064, Triangle
-0.0905151, -0.0835571, 0.95166, 0.0614319, 0.155762, 0.0602417, 0.0293427, 0.0419922, 0.451172, 0.0431519, 3.04297, 1.3291, 76.8125, 4.1875, 38.5313, 3.79102, 0.516602, 6, 8, 6, 6, 10, 6, 11, 11, 6, 15, 12, -0.377441, 0.568359, 0.408447, Triangle
0.0716553, -0.0129166, 0.987793, -0.00563812, 0.0795288, -0.0430908, 0.015358, 0.0292969, 0.405029, 0.219604, 1.66113, 1.0332, 81.4375, 12.0313, 33.3438, 17.9531, 0.649902, 24, 28, 0, 48, 58, 42, 39, 44, 53, 41, 32, -0.365967, 0.37915, 0.901855, Triangle
0.0211487, 0.013382, 0.990723, 0.034668, -0.0245209, -0.0682983, 0.00901794, 0.0161133, 0.180176, 0.098877, 0.767578, 0.481201, 80.875, 3.88281, 14.6563, 8.39063, 0.498047, 26, 22, 70, 26, 46, 22, 48, 47, 48, 41, 28, -0.202393, 0.136963, 0.688965, Triangle
0.0445862, 0.0398254, 0.988281, -0.0110474, 0.016098, 0.0129013, 0.0316162, 0.0478516, 0.520508, 0.241211, 2.72461, 1.99805, 83.0625, 6.02344, 42.2188, 19.5625, 0.736816, 16, 30, 32, 42, 30, 30, 45, 42, 44, 39, 40, -0.418213, 0.475098, 1.17773, Triangle
0.0343018, -0.0306244, 1, -0.00157833, 0.0218811, 0.106018, 0.0309296, 0.0390625, 0.470703, 0.186523, 2.60352, 1.87305, 84.25, 5.87109, 38.1875, 16.0313, 0.702148, 52, 22, 26, 42, 30, 36, 54, 39, 51, 43, 41, -0.441895, 0.489258, 1.12598, Triangle
-0.0515747, -0.0570679, 1.0127, -0.000400543, 0.161011, 0.0347595, 0.0348816, 0.0830078, 0.831543, 0.0961304, 3.04297, 2.29883, 89.875, 4.86328, 69.5, 7.89063, 0.84375, 50, 22, 26, 42, 22, 34, 54, 38, 43, 37, 45, -0.581055, 0.389404, 0.646484, Triangle
-0.0803223, -0.0709229, 0.918945, 0.0444336, -0.172607, -0.00834656, 0.059845, 0.0927734, 0.904785, 0.141113, 5.375, 2.19531, 75.9375, 10.3203, 75.75, 11.4453, 0.805176, 10, 28, 30, 38, 14, 20, 48, 48, 35, 38, 39, -0.532715, 0.350586, 0.780762, Triangle
0.0102539, -0.159546, 1.00293, -0.0070343, 0.0188599, -0.0067749, 0.0423279, 0.0605469, 0.495605, 0.180176, 3.43945, 4.25391, 86.4375, 9.125, 40.1875, 14.6094, 0.789063, 8, 16, 12, 40, 24, 22, 55, 48, 39, 35, 37, -0.501953, 0.501465, 0.778809, Triangle
