@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_GY_X numeric
@attribute F5_MEAN_on_GY_Y numeric
@attribute F6_VAR_on_ACC_X numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_GY_Z numeric
@attribute F9_ENERGY_on_ACC_X numeric
@attribute F10_ENERGY_on_ACC_Y numeric
@attribute F11_ENERGY_on_GY_Z numeric
@attribute F12_PeakToPeak_on_ACC_X numeric
@attribute F13_ZeroCross_on_ACC_X numeric
@attribute F14_ZeroCross_on_GY_Z numeric
@attribute F15_PositiveZeroCross_on_ACC_X numeric
@attribute F16_PositiveZeroCross_on_ACC_Y numeric
@attribute F17_PositiveZeroCross_on_ACC_Z numeric
@attribute F18_PositiveZeroCross_on_GY_X numeric
@attribute F19_PositiveZeroCross_on_GY_Y numeric
@attribute F20_PositiveZeroCross_on_GY_Z numeric
@attribute F21_PeaKDet_on_ACC_X numeric
@attribute F22_PeaKDet_on_ACC_Y numeric
@attribute F23_PeaKDet_on_ACC_Z numeric
@attribute F24_PeaKDet_on_GY_X numeric
@attribute F25_PeaKDet_on_GY_Y numeric
@attribute F26_PeaKDet_on_GY_Z numeric
@attribute F27_PosPeaKDet_on_ACC_X numeric
@attribute F28_PosPeaKDet_on_ACC_Y numeric
@attribute F29_PosPeaKDet_on_ACC_Z numeric
@attribute F30_PosPeaKDet_on_GY_X numeric
@attribute F31_PosPeaKDet_on_GY_Z numeric
@attribute class {Circle, Idle, Square, Triangle}

@data
0.00473022, -0.12146, 0.99707, -0.0102158, 0.0357666, 0.0316162, 0.0263672, 0.0519409, 2.56445, 1.77246, 5.01172, 0.560059, 4, 12, 2, 6, 2, 2, 4, 6, 9, 10, 9, 17, 8, 17, 5, 5, 4, 8, 9, Triangle
-0.0905151, -0.0835571, 0.95166, 0.0614319, 0.155762, 0.0293427, 0.0419922, 0.0431519, 3.04297, 1.3291, 3.79102, 0.516602, 6, 6, 2, 4, 2, 4, 4, 2, 11, 11, 6, 15, 7, 12, 5, 5, 3, 8, 6, Triangle
0.0716553, -0.0129166, 0.987793, -0.00563812, 0.0795288, 0.015358, 0.0292969, 0.219604, 1.66113, 1.0332, 17.9531, 0.649902, 24, 42, 12, 14, 0, 24, 30, 22, 39, 44, 53, 41, 39, 32, 20, 22, 27, 20, 16, Triangle
0.0211487, 0.013382, 0.990723, 0.034668, -0.0245209, 0.00901794, 0.0161133, 0.098877, 0.767578, 0.481201, 8.39063, 0.498047, 26, 22, 12, 12, 34, 12, 22, 10, 48, 47, 48, 41, 41, 28, 24, 24, 24, 21, 14, Triangle
0.0445862, 0.0398254, 0.988281, -0.0110474, 0.016098, 0.0316162, 0.0478516, 0.241211, 2.72461, 1.99805, 19.5625, 0.736816, 16, 30, 8, 14, 16, 22, 16, 16, 45, 42, 44, 39, 38, 40, 22, 21, 22, 19, 20, Triangle
0.0343018, -0.0306244, 1, -0.00157833, 0.0218811, 0.0309296, 0.0390625, 0.186523, 2.60352, 1.87305, 16.0313, 0.702148, 52, 36, 26, 12, 14, 20, 14, 18, 54, 39, 51, 43, 37, 41, 27, 19, 25, 22, 21, Triangle
-0.0515747, -0.0570679, 1.0127, -0.000400543, 0.161011, 0.0348816, 0.0830078, 0.0961304, 3.04297, 2.29883, 7.89063, 0.84375, 50, 34, 24, 10, 12, 22, 12, 16, 54, 38, 43, 37, 39, 45, 27, 19, 22, 18, 22, Triangle
-0.0803223, -0.0709229, 0.918945, 0.0444336, -0.172607, 0.059845, 0.0927734, 0.141113, 5.375, 2.19531, 11.4453, 0.805176, 10, 20, 6, 14, 16, 18, 6, 10, 48, 48, 35, 38, 37, 39, 24, 24, 17, 19, 20, Triangle
0.0102539, -0.159546, 1.00293, -0.0070343, 0.0188599, 0.0423279, 0.0605469, 0.180176, 3.43945, 4.25391, 14.6094, 0.789063, 8, 22, 4, 8, 6, 20, 12, 12, 55, 48, 39, 35, 39, 37, 28, 24, 20, 18, 18, Triangle
-0.0311127, -0.09021, 1.01758, 0.0120163, 0.105469, 0.0411377, 0.0683594, 0.166992, 3.41406, 3.66992, 13.9141, 0.866699, 42, 36, 20, 12, 10, 26, 18, 18, 48, 43, 41, 39, 41, 34, 24, 22, 20, 19, 17, Triangle
-0.0531006, -0.0765381, 0.929688, 0.0358276, 0.101074, 0.067627, 0.0610352, 0.127197, 5.70703, 1.70215, 10.3984, 0.966309, 10, 32, 4, 20, 8, 24, 10, 16, 48, 47, 43, 41, 39, 45, 24, 23, 22, 21, 23, Triangle
-0.0809326, -0.101685, 0.972168, 0.0270844, -0.169678, 0.0401611, 0.0556641, 0.156616, 3.78711, 2.86133, 12.7344, 0.837402, 26, 38, 14, 14, 8, 16, 18, 18, 59, 43, 45, 37, 40, 40, 29, 22, 22, 18, 20, Triangle
-0.0320129, -0.167847, 0.988281, -0.00830841, -0.0157166, 0.0576477, 0.0761719, 0.222168, 4.75781, 4.51563, 18.0625, 0.989746, 20, 38, 10, 16, 10, 20, 18, 20, 54, 45, 32, 42, 44, 33, 27, 22, 16, 21, 16, Triangle
-0.0164948, -0.0986328, 1.00586, 0.0190277, -0.0505981, 0.0475769, 0.0605469, 0.156494, 3.87891, 2.78125, 12.8438, 0.872559, 12, 30, 6, 20, 18, 20, 14, 14, 49, 46, 39, 36, 48, 37, 25, 23, 20, 18, 19, Triangle
0.00108433, -0.13147, 0.936035, 0.0421753, 0.255127, 0.0736694, 0.0776367, 0.218506, 5.97266, 2.86914, 17.9844, 1.0957, 22, 36, 10, 10, 10, 14, 8, 18, 51, 37, 46, 36, 36, 40, 25, 19, 23, 18, 20, Triangle
-0.0456238, -0.0644531, 0.973633, 0.0252533, -0.185791, 0.0520325, 0.074707, 0.155151, 4.38672, 2.27148, 12.75, 0.934082, 26, 28, 14, 10, 14, 16, 10, 14, 49, 54, 46, 42, 43, 45, 25, 27, 23, 21, 22, Triangle
0.0257568, -0.160034, 0.993652, 0.00841522, 0.00471115, 0.044342, 0.0585938, 0.130249, 3.64844, 3.86719, 10.7031, 0.877441, 24, 26, 12, 12, 14, 18, 14, 14, 54, 47, 43, 39, 41, 38, 27, 23, 21, 20, 19, Triangle
0.0203552, -0.129639, 0.995605, -0.0248413, -0.0234833, 0.0441895, 0.0566406, 0.101318, 3.61719, 2.80078, 8.58594, 0.928711, 22, 34, 12, 14, 14, 14, 16, 16, 49, 51, 42, 36, 46, 43, 24, 26, 21, 18, 22, Triangle
0.00107384, -0.172241, 0.990234, 0.0209045, 0.115662, 0.0413208, 0.0634766, 0.0930786, 3.34961, 3.64844, 7.67188, 0.793945, 34, 42, 16, 8, 16, 20, 18, 22, 53, 45, 51, 43, 44, 39, 27, 22, 26, 21, 19, Triangle
-0.0873413, -0.112, 0.919922, 0.0456543, -0.0792847, 0.0556641, 0.0776367, 0.155762, 5.12891, 3.37109, 12.6641, 0.837891, 22, 34, 12, 10, 10, 20, 6, 16, 49, 44, 37, 36, 34, 44, 24, 22, 18, 18, 22, Triangle
0.00869751, -0.151367, 1.00293, -0.0424194, -0.0622559, 0.0490417, 0.0576172, 0.110657, 3.98047, 3.96094, 8.96875, 0.864746, 4, 34, 2, 14, 6, 16, 16, 18, 48, 47, 48, 39, 46, 44, 24, 24, 24, 20, 22, Triangle
0.0678711, -0.0126266, 0.990723, -0.00519562, 0.0880737, 0.0104141, 0.0102539, 0.158569, 1.21777, 0.585449, 12.9531, 0.334961, 18, 18, 8, 4, 0, 20, 16, 10, 21, 24, 37, 28, 26, 17, 11, 12, 19, 14, 8, Triangle
0.0244141, 0.0156174, 0.991699, 0.032074, -0.037262, 0.00572968, 0.00195313, 0.0707397, 0.512695, 0.393066, 6.1875, 0.298096, 10, 14, 6, 6, 16, 8, 10, 6, 27, 29, 37, 18, 21, 16, 13, 15, 18, 9, 8, Triangle
0.0454102, 0.0343933, 0.988281, -0.00823212, 0.0292206, 0.0284729, 0.0429688, 0.214233, 2.47461, 1.57813, 17.3906, 0.649414, 12, 8, 6, 10, 8, 12, 8, 4, 19, 26, 15, 24, 16, 20, 10, 13, 8, 12, 10, Triangle
0.0316772, -0.0233917, 1, -0.00389671, 0.014267, 0.0254059, 0.0351563, 0.147705, 2.14063, 1.54492, 12.8516, 0.575195, 8, 12, 4, 8, 8, 12, 6, 6, 35, 21, 25, 23, 18, 23, 17, 10, 12, 11, 12, Triangle
-0.059845, -0.0637207, 1.00098, 0.00550461, 0.176025, 0.029007, 0.078125, 0.072876, 2.64258, 1.97266, 5.99609, 0.69873, 10, 14, 4, 8, 6, 20, 6, 6, 39, 14, 11, 20, 19, 31, 20, 7, 6, 10, 15, Triangle
-0.0692139, -0.0718994, 0.939941, 0.030777, -0.197754, 0.052887, 0.0751953, 0.12561, 4.67578, 1.87305, 10.2422, 0.725098, 6, 10, 4, 6, 8, 8, 4, 4, 27, 19, 13, 21, 15, 26, 13, 10, 6, 11, 13, Triangle
0.00852203, -0.149292, 0.99707, 0.00613403, 0.0333862, 0.035553, 0.0507813, 0.135254, 2.88672, 3.9707, 10.9922, 0.703613, 4, 10, 2, 6, 6, 10, 6, 6, 31, 15, 18, 22, 19, 21, 16, 7, 9, 11, 11, Triangle
-0.0356445, -0.0997314, 1.01465, 0.00745773, 0.131714, 0.0353699, 0.0576172, 0.13501, 2.9707, 3.26172, 11.2266, 0.736328, 14, 24, 6, 6, 4, 14, 10, 12, 30, 24, 15, 26, 18, 18, 15, 12, 8, 13, 9, Triangle
-0.0574036, -0.0717773, 0.925293, 0.0397949, 0.0646973, 0.0613403, 0.059082, 0.100098, 5.23828, 1.4043, 8.1875, 0.776367, 8, 22, 4, 8, 6, 10, 8, 10, 23, 22, 15, 25, 24, 24, 11, 11, 7, 12, 12, Triangle
-0.072998, -0.107483, 0.986328, 0.0127716, -0.176147, 0.0327148, 0.046875, 0.127441, 3.08594, 2.66016, 10.3906, 0.760254, 10, 4, 6, 4, 6, 8, 10, 2, 32, 23, 18, 18, 25, 26, 16, 12, 9, 9, 13, Triangle
-0.0289612, -0.163696, 0.984863, 0.00315094, -0.00160503, 0.0525208, 0.0625, 0.163696, 4.32422, 4.03906, 13.4375, 0.817871, 4, 14, 2, 8, 8, 10, 12, 8, 31, 19, 16, 18, 28, 21, 16, 9, 8, 9, 10, Triangle
-0.0119705, -0.0998535, 1.01074, 0.0245361, -0.0458679, 0.0452271, 0.0595703, 0.114075, 3.67773, 2.41602, 9.32813, 0.838379, 8, 20, 4, 6, 8, 14, 8, 10, 27, 20, 21, 20, 20, 22, 13, 10, 11, 10, 11, Triangle
-0.0150833, -0.127808, 0.919922, 0.0437012, 0.244385, 0.06427, 0.0708008, 0.167725, 5.23047, 2.61328, 13.8281, 0.916016, 6, 18, 2, 6, 4, 14, 4, 8, 26, 18, 16, 24, 15, 21, 13, 9, 8, 12, 11, Triangle
-0.0357666, -0.0706787, 0.986816, 0.0179596, -0.18811, 0.0438843, 0.0625, 0.12915, 3.66016, 1.95996, 10.6797, 0.773438, 6, 16, 4, 8, 4, 10, 2, 8, 27, 23, 24, 28, 19, 23, 14, 12, 12, 14, 11, Triangle
0.0254669, -0.158081, 0.991699, -0.00919342, 0.00548172, 0.036499, 0.0507813, 0.0936279, 3.01172, 3.37891, 7.84375, 0.739746, 12, 14, 6, 4, 6, 12, 4, 8, 38, 25, 19, 21, 21, 23, 19, 12, 9, 11, 12, Triangle
0.0199432, -0.130493, 1, -0.00809479, -0.0181122, 0.0394592, 0.0507813, 0.0784912, 3.23047, 2.53516, 6.66797, 0.750977, 4, 14, 2, 6, 10, 12, 6, 6, 35, 23, 26, 18, 25, 21, 17, 12, 13, 9, 10, Triangle
-0.0067215, -0.171265, 0.975586, 0.0288696, 0.135132, 0.0380554, 0.0532227, 0.0693359, 3.08789, 3.4082, 5.80078, 0.729492, 6, 18, 2, 6, 6, 8, 8, 10, 21, 15, 15, 18, 33, 25, 11, 7, 8, 9, 13, Triangle
-0.0801392, -0.113464, 0.932129, 0.0343018, -0.126343, 0.04953, 0.0688477, 0.111206, 4.53516, 3.0918, 9.14844, 0.767578, 6, 18, 4, 4, 6, 6, 6, 8, 23, 20, 9, 22, 16, 23, 11, 10, 4, 11, 11, Triangle
0.0105362, -0.155762, 1, -0.0361023, -0.0381775, 0.0448303, 0.0507813, 0.0792236, 3.64258, 3.8457, 6.44531, 0.763184, 4, 14, 2, 4, 6, 10, 12, 8, 24, 24, 18, 24, 20, 24, 12, 12, 9, 12, 12, Triangle
0.0610657, -0.0125198, 0.989258, -0.00152969, 0.0887451, 0.00730515, 0.012207, 0.106689, 0.894531, 0.453613, 8.71875, 0.291016, 14, 14, 6, 2, 0, 8, 16, 8, 19, 24, 35, 26, 27, 12, 10, 12, 18, 13, 6, Triangle
0.0289459, 0.0179596, 0.990234, 0.026886, -0.029007, 0.00469971, 0.00244141, 0.0471802, 0.448975, 0.351563, 4.30078, 0.241821, 6, 10, 4, 4, 10, 4, 10, 4, 30, 20, 43, 20, 25, 12, 15, 10, 21, 10, 6, Triangle
0.0455322, 0.0289459, 0.990234, -0.00577545, 0.0352173, 0.0249329, 0.0322266, 0.199097, 2.18945, 1.22559, 16.2344, 0.578125, 4, 8, 2, 4, 8, 8, 8, 4, 15, 16, 12, 18, 9, 21, 7, 8, 6, 9, 10, Triangle
0.0292816, -0.0157776, 1.00195, -0.00312042, 0.00341606, 0.022583, 0.0322266, 0.124207, 1.90039, 1.21582, 10.8203, 0.518555, 4, 8, 2, 8, 4, 6, 6, 4, 26, 15, 18, 29, 21, 19, 13, 8, 9, 14, 10, Triangle
-0.0726929, -0.069519, 0.986328, 0.0101242, 0.181519, 0.0277405, 0.0703125, 0.0605469, 2.67773, 1.60254, 4.96484, 0.586914, 6, 6, 2, 4, 6, 10, 6, 2, 23, 13, 9, 26, 15, 25, 12, 6, 5, 13, 12, Triangle
-0.053833, -0.0753174, 0.958984, 0.016037, -0.200439, 0.0435181, 0.0615234, 0.110352, 3.76367, 1.64063, 9.0625, 0.620605, 6, 4, 4, 6, 8, 6, 4, 2, 16, 9, 14, 15, 11, 22, 8, 5, 7, 8, 11, Triangle
0.00528717, -0.137573, 0.991699, 0.0139236, 0.037384, 0.0316772, 0.0341797, 0.117188, 2.57031, 3.49414, 9.64063, 0.611328, 4, 6, 2, 6, 6, 8, 4, 4, 20, 15, 10, 18, 12, 17, 10, 7, 5, 9, 9, Triangle
-0.0421753, -0.109192, 1.00098, 0.0129013, 0.159546, 0.0319519, 0.0546875, 0.106934, 2.73242, 2.72461, 8.85156, 0.638672, 10, 8, 4, 4, 4, 6, 8, 4, 18, 14, 10, 21, 13, 14, 9, 7, 5, 10, 7, Triangle
-0.0569458, -0.065918, 0.929199, 0.0444031, 0.0161133, 0.0558472, 0.0498047, 0.0855103, 4.78906, 1.13867, 6.99219, 0.69873, 4, 14, 2, 6, 6, 6, 4, 6, 23, 10, 11, 21, 12, 22, 11, 5, 5, 11, 11, Triangle
-0.0645752, -0.115845, 0.999512, -0.00408554, -0.164673, 0.0288544, 0.0449219, 0.112793, 2.67773, 2.4668, 9.21094, 0.637695, 6, 4, 4, 4, 4, 8, 6, 2, 10, 9, 7, 15, 19, 19, 5, 5, 4, 7, 9, Triangle
-0.0278778, -0.157227, 0.978516, 0.00846863, 0.00918579, 0.0493164, 0.0483398, 0.129883, 4.05859, 3.54297, 10.8438, 0.729492, 4, 10, 2, 6, 6, 10, 12, 6, 19, 15, 10, 22, 14, 17, 10, 7, 5, 11, 9, Triangle
-0.00855255, -0.104004, 1.0127, 0.0242004, -0.0155029, 0.043457, 0.0478516, 0.0881348, 3.52734, 2.14648, 7.19531, 0.754395, 4, 10, 2, 4, 4, 12, 6, 4, 18, 19, 12, 20, 14, 19, 9, 10, 6, 10, 9, Triangle
-0.0288696, -0.121155, 0.908203, 0.0600586, 0.189575, 0.0568237, 0.0620117, 0.140869, 4.67188, 2.32422, 11.5547, 0.741211, 6, 6, 2, 6, 4, 10, 2, 2, 15, 11, 13, 18, 9, 19, 7, 5, 6, 9, 10, Triangle
-0.0264282, -0.0795898, 0.998535, 0.00234413, -0.166382, 0.0381165, 0.0498047, 0.107788, 3.14648, 1.74414, 8.91406, 0.693848, 6, 8, 4, 4, 4, 10, 4, 4, 19, 15, 9, 20, 15, 13, 10, 8, 5, 10, 6, Triangle
0.0275574, -0.155884, 0.991699, -0.0126114, -0.00498581, 0.0323792, 0.0351563, 0.0806274, 2.6875, 3.05859, 6.9375, 0.666016, 8, 10, 4, 4, 6, 8, 4, 6, 26, 17, 10, 26, 17, 14, 13, 8, 5, 13, 7, Triangle
0.0190735, -0.132935, 1.00684, -0.00539017, 0.00663376, 0.0355835, 0.0429688, 0.0609131, 2.91406, 2.4043, 5.17969, 0.631348, 4, 12, 2, 4, 4, 8, 6, 6, 23, 11, 18, 12, 13, 16, 11, 6, 9, 6, 8, Triangle
-0.0201263, -0.165161, 0.95459, 0.0362244, 0.130249, 0.0367126, 0.0449219, 0.0591125, 3.00781, 3.05859, 4.97266, 0.668457, 6, 12, 2, 6, 4, 8, 2, 6, 15, 7, 10, 15, 13, 14, 8, 3, 5, 8, 7, Triangle
-0.0663452, -0.117676, 0.952148, 0.0217285, -0.160645, 0.0432434, 0.0585938, 0.0926514, 3.86133, 2.79883, 7.75781, 0.67041, 6, 6, 4, 4, 6, 4, 4, 2, 17, 13, 11, 23, 5, 20, 8, 7, 5, 11, 10, Triangle
0.01371, -0.157593, 0.992188, -0.0298767, -0.0223846, 0.0418701, 0.0400391, 0.0646362, 3.4082, 3.67578, 5.36719, 0.716797, 4, 14, 2, 4, 0, 4, 6, 8, 18, 11, 12, 23, 13, 14, 9, 5, 6, 12, 7, Triangle
0.0505981, -0.0109482, 0.989258, -0.00101471, 0.0644531, 0.00329208, 0.00244141, 0.0459595, 0.474365, 0.292236, 3.88672, 0.221436, 8, 10, 4, 2, 0, 10, 6, 4, 15, 19, 31, 24, 24, 13, 7, 10, 16, 12, 6, Triangle
0.0326843, 0.0238037, 0.990234, 0.0262909, -0.0018568, 0.00320435, 0.00341797, 0.0203857, 0.346436, 0.311035, 2, 0.184326, 6, 8, 4, 2, 4, 4, 6, 4, 19, 20, 34, 13, 25, 18, 10, 10, 17, 6, 9, Triangle
0.0477905, 0.0258484, 0.989258, -0.00669861, 0.0341187, 0.0174866, 0.0185547, 0.164063, 1.60352, 0.782715, 13.7734, 0.443604, 4, 4, 2, 4, 4, 6, 4, 2, 14, 19, 19, 25, 15, 12, 7, 9, 9, 13, 6, Triangle
0.0261841, -0.0164642, 1.01465, -0.00341225, -0.000646114, 0.01651, 0.0214844, 0.0790405, 1.39355, 0.661133, 6.78125, 0.411377, 4, 8, 2, 6, 2, 6, 6, 4, 18, 11, 6, 23, 11, 15, 9, 6, 3, 11, 8, Triangle
-0.0949097, -0.0691528, 0.95752, 0.0243073, 0.15686, 0.02211, 0.0415039, 0.045166, 2.52148, 1.02832, 3.67578, 0.465332, 6, 6, 2, 6, 4, 8, 4, 2, 16, 9, 6, 20, 9, 18, 8, 4, 3, 10, 9, Triangle
-0.0298309, -0.0894165, 0.979004, -0.00419998, -0.164307, 0.0253296, 0.0307617, 0.0797119, 2.125, 1.3584, 6.55469, 0.497559, 6, 4, 4, 4, 4, 6, 2, 2, 16, 7, 9, 17, 9, 17, 8, 4, 5, 9, 8, Triangle
0.00165844, -0.121338, 0.993652, 0.0191956, 0.0230103, 0.0241699, 0.0195313, 0.0822144, 1.95898, 2.29297, 6.90234, 0.512695, 4, 6, 2, 6, 2, 8, 2, 4, 14, 6, 5, 20, 10, 11, 7, 3, 2, 10, 6, Triangle
-0.0639038, -0.115845, 0.973633, 0.0305481, 0.182129, 0.0266571, 0.0336914, 0.0692139, 2.49219, 1.97754, 5.73828, 0.506836, 6, 8, 2, 6, 4, 6, 4, 4, 14, 5, 7, 19, 5, 14, 7, 2, 4, 9, 7, Triangle
-0.0435791, -0.0620728, 0.946289, 0.0288391, -0.0561829, 0.0388184, 0.0307617, 0.0654297, 3.29883, 0.731445, 5.30469, 0.577637, 4, 14, 2, 4, 2, 4, 2, 6, 23, 11, 11, 21, 12, 16, 11, 6, 5, 11, 8, Triangle
-0.0524292, -0.131592, 1.00586, -0.00615311, -0.112488, 0.0220947, 0.0244141, 0.0761719, 2.01367, 2.21094, 6.17578, 0.49707, 6, 6, 4, 4, 4, 6, 2, 4, 8, 6, 7, 21, 17, 15, 4, 3, 4, 10, 7, Triangle
-0.029953, -0.1427, 0.982422, 0.0133972, 0.0101929, 0.0401917, 0.0283203, 0.0875854, 3.33008, 2.41602, 7.42188, 0.608887, 4, 4, 2, 6, 4, 10, 6, 2, 13, 5, 7, 30, 14, 15, 7, 2, 3, 15, 8, Triangle
-0.0118713, -0.112549, 0.99707, 0.0230408, 0.0552368, 0.0359802, 0.0292969, 0.0588989, 2.92969, 1.76367, 4.85156, 0.606445, 4, 12, 2, 4, 2, 6, 4, 6, 12, 12, 7, 22, 10, 11, 6, 6, 4, 11, 5, Triangle
-0.0372925, -0.111328, 0.916016, 0.0758057, 0.0639648, 0.0419312, 0.0341797, 0.102173, 3.51172, 1.6748, 8.28906, 0.610352, 6, 6, 2, 6, 4, 6, 2, 2, 11, 9, 9, 27, 11, 17, 5, 5, 4, 14, 9, Triangle
-0.0137711, -0.0928345, 1.00391, -0.0164642, -0.111816, 0.0276947, 0.0273438, 0.0709229, 2.25977, 1.42578, 5.80469, 0.55127, 6, 4, 4, 4, 2, 2, 2, 2, 13, 10, 9, 29, 9, 9, 7, 5, 5, 14, 4, Triangle
0.0303802, -0.145508, 0.990234, -0.00897217, -0.0199432, 0.0235596, 0.019043, 0.0570068, 1.9834, 2.2832, 5.20313, 0.498291, 4, 6, 2, 6, 2, 8, 4, 4, 24, 14, 9, 18, 15, 15, 12, 7, 4, 9, 8, Triangle
0.0127716, -0.143921, 1.00586, -0.00068903, 0.0787964, 0.026001, 0.0292969, 0.0382996, 2.12109, 2.26367, 3.29883, 0.521484, 6, 8, 2, 4, 2, 4, 6, 4, 22, 8, 9, 18, 11, 15, 11, 4, 5, 9, 7, Triangle
-0.0378113, -0.149902, 0.938477, 0.0354004, 0.0599976, 0.02948, 0.0244141, 0.041687, 2.50586, 2.33398, 3.47852, 0.533691, 4, 6, 2, 6, 4, 2, 2, 2, 8, 11, 4, 15, 17, 15, 4, 5, 2, 8, 8, Triangle
-0.0429077, -0.134399, 0.980957, 0.0031662, -0.161377, 0.0293579, 0.0283203, 0.0690308, 2.5293, 2.43359, 5.88281, 0.527344, 6, 4, 4, 4, 4, 2, 4, 2, 7, 11, 7, 23, 9, 11, 3, 6, 3, 11, 5, Triangle
0.0183868, -0.144531, 0.985352, -0.0196533, -0.0150375, 0.0335388, 0.0214844, 0.0402832, 2.74609, 2.6543, 3.61914, 0.584961, 4, 6, 2, 6, 4, 2, 6, 4, 22, 9, 6, 24, 16, 17, 11, 4, 3, 12, 9, Triangle
